term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
defiant,-0.16276924,-0.43196818,-0.60303384,-1.3048195,-1.4760455,2.31193,-0.071711905,-1.3174759,-0.77778924,1.4636924,0.57453144,0.10877846,0.14403157,1.8226829,-1.6633412,2.0004644,1.6856153,0.05346066,0.027570555,0.11065842,0.8070324,-0.538493,-0.8357347,-0.8872129,-0.19613159,1.3225216,0.38528538,0.3845504,-0.6114309,2.4730988,0.37464875,0.039213482,0.25537887,1.7034965,-0.2613375,0.35232243,2.01482,0.69445115,-0.9716294,-0.97398084,-0.82159674,0.431785,1.5870868,0.9291619,0.50866,1.2977637,0.0030046743,-0.27246693,1.105932,-1.2585117,0.28477445,0.24442148,0.17853238,-0.7053081,-2.2144053,0.15255415,-1.4628377,-0.60893106,-0.7034307,-0.4052748,-0.6656965,0.97466654,-0.26537833,1.3091091,-1.0583727,-1.4892713,1.4144888,0.9997616,-0.75802785,-0.3773799,0.12189715,0.21757011,0.74561334,0.24997455,-0.015630368,-1.153363,-1.8293476,-0.5721198,-1.5423365,-0.9200339,0.27239,-0.8585966,-0.88646114,1.3526316,-0.8329243,0.5776062,1.7556792,1.2863964,1.1417882,1.0934935,-1.173741,-0.4417893,-0.44453815,-0.33264935,1.094407,1.4499863,-1.3062174,0.9600962,0.93761796,1.0359814,0.2049349,0.87657845,-0.7542228,1.6413023,-0.7481475,-0.52037877,-0.669215,-0.17674555,-2.2474027,1.4603055,-0.2297808,1.1027355,-0.43938798,-0.23318145,-2.1699734,-0.6436158,0.17083266,1.2626324,2.2726307,0.23865603,-0.11071206,-0.89403117,1.5753887,-1.2208173,0.95537525,-0.85007125,1.0052875,0.71614546,-0.78499955,-2.3698254,2.6899061,-0.33843815,1.806503,-0.16614679,-0.2104573,0.8798321,-2.3036637,0.5176711,1.1774514,-0.57381314,0.11910451,0.58774716,1.4962593,0.07962276,-1.5614399,-0.293553,-1.1187557,0.598934,0.89639616,-0.5458266
heartbroken,0.62173283,0.43528375,0.92784774,-1.0002285,-3.3013153,0.12459252,-0.31791288,0.6355813,0.37141195,1.0937752,0.028266368,0.7965661,1.5042585,1.2005954,0.89726377,0.6689101,1.370486,-1.0804812,-0.008063634,-1.2291008,-0.29818282,0.9675548,-0.9782836,-0.26701325,-0.2617341,1.0443408,-0.89910924,1.0787746,0.30999392,1.735591,-0.9425025,0.279856,0.6741181,-1.0205007,0.4562826,-0.2871814,2.989887,1.2589668,-1.237921,-0.45850438,0.26878625,-1.2659076,-0.5542175,0.28314826,-1.025438,1.714731,-0.17628343,-0.5717092,0.12741683,-1.3447896,0.7004029,-0.2503159,0.19110404,0.602692,-1.3001018,0.9560427,-0.50072694,-0.9229982,0.79069203,0.7014799,-1.7996691,1.1028067,1.4215184,-0.7306237,0.21894234,-1.5077347,2.212707,0.51607174,1.3679645,-1.6013248,-1.0782593,0.56008023,1.0774963,0.048376784,-1.1258686,0.08773597,0.17978415,0.08356676,0.41716316,1.2495418,-1.9577318,-0.8875722,0.8696476,0.07894557,-0.19239202,-0.9237387,0.29707426,1.6908756,0.04868596,1.1902,0.006825099,0.38904637,0.015303636,-3.1842115,0.19237912,-1.0859061,-2.517069,0.52842706,1.676164,0.3591219,-2.6279473,-0.9082116,2.092894,3.6225204,-0.4192676,-0.8815848,0.36964267,1.265444,-2.7100809,0.8025541,-0.074457645,0.05901227,0.5565622,-0.21619561,-0.3163036,-2.0161335,2.0194855,0.6122064,0.538917,0.010727205,-2.705344,1.180894,1.3550439,-1.7133915,0.4388697,0.36355436,-0.34632996,2.004191,-1.9290687,-2.6754954,2.6133332,-0.5247421,-0.8598802,0.3652599,-0.46932584,0.91539663,0.072846934,1.1928867,0.3830441,0.907373,0.56545246,0.010445831,-0.101353064,1.315829,-2.1854982,-1.643293,-0.5625879,0.118119754,1.1927167,-1.1713609
tense,-1.4247425,-0.16216813,0.22862291,0.3329472,-1.9462687,0.30127618,-0.22537437,-0.39196324,0.3259028,3.2108247,1.1621222,-0.9755958,0.35116854,1.1834278,0.90764475,2.084024,0.90763474,-0.5551734,0.33014262,0.5946676,0.9440729,-2.2441013,0.006664394,-1.0329345,-2.2214422,0.9578874,-0.87544477,1.139632,-0.41002983,1.5557085,1.1982299,0.9171432,-0.22100745,1.5648425,-0.9348012,-0.68386835,3.4749043,1.545018,-1.0482813,-1.1749097,0.33011052,-1.5548528,2.6542168,0.89700836,-0.2659032,1.266098,-0.58741254,-0.12100958,0.5575131,-2.5400603,0.990075,-1.1963358,1.7765186,-0.35728514,-0.9947443,-1.0637534,0.057139263,1.9463016,1.3055669,0.36334628,0.61784405,1.253159,0.5492304,0.935356,-1.6396035,-1.8209711,1.0031675,0.093074754,-0.06547752,-0.54178864,-0.95042706,-1.3315207,0.1288275,-1.1457037,1.5130161,-0.8794899,-0.22062023,1.3824406,0.58566654,-0.04678758,0.15581918,-0.004327475,1.9561063,-0.2031209,-0.3328578,-0.6511974,1.9683007,0.0444137,1.6201054,1.8878803,-0.6817528,0.1866426,-0.62602997,-1.356815,-0.72165126,1.7513102,-1.4245452,2.3172083,-0.422988,-0.4231551,-0.08493484,0.4192144,1.1993268,1.9352157,-0.5995137,0.17868337,0.9429185,0.57292306,-0.55693626,0.66712284,-0.56452966,0.8863574,0.41899565,-0.43824852,-0.8778873,-1.5166395,1.156621,1.09136,0.8320933,-1.1353039,-0.36912742,-1.0674741,-0.49028727,-1.333531,0.3809434,-1.500928,-1.0896896,2.4145324,-1.2556732,-1.9694332,2.1651795,1.3258609,-0.2913198,1.5059732,-0.7985742,2.2357647,-0.49722353,0.43342942,-1.0004004,1.4726057,0.4632297,0.64640534,0.56399,1.6226156,-2.300224,1.2269728,0.37831628,-0.10969992,1.9460564,-0.6893546
determined,-1.8708228,-0.48194999,-0.5934452,-1.6328735,-0.31751212,0.5435641,-1.3644414,1.1875577,-3.0260458,1.4765159,0.545509,0.26463214,-0.6930383,0.42026085,0.23906821,1.2057669,1.4277625,-0.44851467,0.7803831,-0.88900256,-0.032652847,-0.2615302,0.09704564,-1.9105875,-1.3599107,0.87364775,-0.3333446,-0.45106068,-0.10615819,1.2388482,-0.55200136,0.89035314,-1.4717726,1.031303,-0.9055335,0.1497717,2.226269,0.9378694,-0.60425574,-1.0616845,-0.09506397,-0.5008225,1.0406243,0.7136861,0.038717937,0.9390188,-0.5308333,-1.7971889,0.7859747,-0.60922164,0.72608274,0.13720788,-0.57162046,0.14359507,0.14723174,-0.22000779,-1.6096699,-1.0688434,-0.2649152,0.31575978,0.4378381,1.2346232,1.3485639,0.47511116,-1.4946187,-1.0647346,1.4707532,0.2776083,-0.17801353,-0.31365502,-0.8515659,-0.94356376,1.2957282,1.7699199,0.3360899,0.391101,1.2450969,0.040097557,-1.0249166,0.9749303,-0.13361001,-0.8488797,1.0197904,0.88140273,-0.12488352,0.80922174,0.26323938,-0.81655526,1.1700786,1.2785269,0.13825807,-0.94515765,0.56379074,-0.6240826,0.29709342,0.89355356,-0.16246225,-0.1568861,0.5360383,1.3842347,-0.41813466,-0.69359493,0.28445488,1.6179322,-0.07683804,-0.3256558,0.3208756,-0.76633215,-1.0180249,0.47151157,0.36786884,0.9672167,0.04751081,0.08973363,0.4154456,-1.1413327,1.1456372,1.201337,0.36453813,-0.0029588111,-0.7111756,-1.1601355,0.5307814,-0.8696684,0.8632081,0.011032261,0.29506817,0.9196512,-0.4343659,-1.9822109,0.9430356,0.54683,-0.13348517,-0.60420847,0.69483685,0.8888024,-0.20068115,-0.34408247,-0.3879587,0.25430104,-0.48713312,0.5899534,0.54501176,1.1919876,-1.5388784,-0.4656504,0.5141392,-1.0768487,1.5362687,-0.9905443
afraid,-0.041867685,-0.77997,-0.20178378,-0.63846684,-1.5326096,-0.2566837,0.023773864,-0.064419664,-1.3764192,2.9407372,-0.10317798,0.52444327,1.041811,2.0299103,0.8820374,0.3738574,1.6347952,0.48061803,-0.8337139,-0.7009968,1.108888,-0.97767806,-0.22773938,-0.47800106,-0.8519648,0.26937515,-0.6692268,0.5929942,-1.1304761,1.2841716,0.03469982,1.4149233,1.7996908,1.114633,-0.0027660087,0.5476754,1.311581,0.008341171,-1.1985745,-0.31196404,-1.3453017,-0.9854483,0.73621047,0.5296002,-0.87331986,0.36672413,0.04782075,-1.293649,0.16441739,0.112818636,0.61759186,0.29777333,1.2297721,0.44119143,-0.42439258,-0.9038623,-1.7266675,0.7300427,0.11131781,-0.522687,-1.2365896,0.13280615,2.073261,1.5337646,-0.6996737,-1.2083164,-0.53853613,0.11548735,-0.6864397,0.431758,-0.2308151,-0.44070065,-0.20100716,0.55463755,0.29223812,-1.3169973,-0.654329,0.059999503,-0.03779977,0.90805817,-1.8931953,-0.61460894,1.3978238,0.6242226,-0.058895566,-0.12947682,0.82835525,-0.40256807,0.42101067,3.5669312,0.4138546,0.741196,0.21212837,-2.531837,-1.0708706,0.10890524,0.052068233,0.5947099,-0.13717437,0.19219235,-2.6805205,-0.55232066,0.8496175,3.4754338,-0.5367281,0.41985315,0.6324152,-0.025160842,-1.1089342,1.4605572,0.9607862,-0.048158247,-0.18891303,1.3182391,-1.7485574,-1.372164,1.3777595,0.6376888,1.598097,-0.47556823,-0.9324589,0.781944,-0.038797803,-1.3880137,0.28118408,-1.195093,-0.22822946,0.55691826,-0.121509165,-1.1816115,1.7592571,-0.8546512,0.71228766,-1.3838191,1.149984,-0.1886684,1.6434658,-0.3594813,-0.4445121,0.5955732,-1.7091439,-0.047216576,0.52884674,1.6747919,-1.831158,-0.30307975,-1.5798767,-0.44936314,0.7930955,-0.8708938
scary,-0.38733104,0.7885241,-1.7307702,-0.47519612,-2.3235657,-0.31382945,-0.70582515,-0.61495304,0.30055448,3.4133506,-0.8570799,-0.21306229,1.3823488,0.56909156,1.6587162,1.2742547,1.6519129,-0.1666691,0.28122088,-2.1368444,1.5593764,-0.17677051,-1.6319923,0.37536883,-1.3501356,2.3533492,0.19781478,0.124193065,-1.4609047,2.9631944,2.1735268,0.7500151,-0.70348346,0.13950865,0.77962196,-0.3917889,1.691618,2.8396585,0.34350806,0.0050146254,0.30537996,-0.67394865,0.6504267,-0.066436134,0.43896824,1.1373599,0.013961932,-0.6234376,0.13621894,-2.2558498,2.2153199,0.66869354,0.8062508,0.12047645,-1.0544921,-1.5818446,-2.1738198,-0.12435561,1.9987596,-0.2155091,-0.5037736,1.246894,1.5393131,-0.3885556,-1.712316,-0.11746382,1.3345366,0.97159314,-1.4963006,0.27733865,-0.6802586,0.4508908,1.3559784,0.7094393,-0.51757264,-0.83385295,0.17588462,1.991379,0.24446389,0.1588517,0.030320434,0.058766317,1.1435181,-0.1499184,-1.4986067,-0.12962222,0.75593287,1.9209819,-0.20595564,2.442788,-0.6313561,0.49055845,0.9006159,-0.6386758,0.5658151,1.5625935,-2.32616,0.62295777,0.8904411,0.041063454,-2.0648227,1.7554274,1.3958038,3.9702504,-1.6286229,-0.2784807,0.74067414,0.7247972,-0.122707896,0.70113254,0.47076255,-0.9311759,0.24567987,-0.2765577,-2.142675,-2.2070596,0.27012074,-0.56760216,1.3514556,1.3247724,-0.8068621,-0.55827403,0.82896036,-2.256978,1.1498909,0.1425681,0.1915504,1.6115043,-1.8609556,-0.9831403,0.5088584,-0.36019027,-0.4516427,0.6022275,-0.3170622,0.09785179,0.1946089,0.06473658,0.8515176,2.1332417,-0.23224342,0.18855622,-1.293603,0.96824366,-2.1402678,-0.7522107,-1.3602834,-0.28904527,1.797034,-2.9107745
impressive,0.11580751,-1.4067388,0.819891,-0.33104444,-3.1217346,1.727914,-1.9912909,1.0418073,0.8527255,1.7577893,-0.23128296,1.411965,-0.46173975,1.8512316,1.2750589,1.4295162,1.0605909,-1.2934394,0.47907007,0.5003987,-1.0898912,-1.6169026,-0.8883431,-0.10050517,-2.2559714,0.9518505,-1.0362365,-0.15085454,0.012166523,1.1840962,-0.102225564,-0.35291034,-0.82047176,0.46241438,0.29507637,-0.70849997,1.0609043,0.98972815,-1.2366835,0.06648258,1.0143836,-0.93478525,-0.3808103,-0.14912029,-1.7135534,-0.3241987,0.25792992,-0.2251833,0.4045016,-2.7801957,2.8051703,0.12537451,0.34548783,0.114532925,-1.5599136,0.58843994,-0.620628,-0.24650636,0.43515438,1.3072262,-1.057143,0.7925144,0.78643227,0.7170505,-1.088317,-1.9664525,1.2952557,0.04682911,-0.13984914,0.41850805,0.8151684,-0.40577447,0.16394497,-1.9906318,-0.048671175,-1.0887283,-0.3544827,0.16711709,-0.61016244,-1.8992623,-0.36308038,-1.6424391,0.9142567,1.0355277,-2.0466413,-0.8605795,2.3102405,-1.480585,-0.15675609,1.6526277,0.14964752,1.4783337,-0.6997069,-1.232519,0.27058426,0.5962219,-2.587015,-0.1781705,-0.5783,0.29778254,-2.5143518,-0.14387688,0.74090344,0.83978635,-0.7085443,1.7900963,0.14771754,1.9017867,-1.7781043,-0.94977826,0.37356597,-0.15257451,0.25871828,-0.6401156,-1.2229147,-0.8801061,1.7687263,0.05463864,0.8800898,-0.8943219,-1.6945541,-0.119366005,0.006717536,-2.5606968,0.5282791,-0.8888143,0.92642313,1.2787788,-0.32390264,-1.4542706,1.3351908,-0.7386945,1.2257261,0.039794516,-0.17119455,1.5984724,-0.33194223,0.87311655,0.7359149,0.65664524,-0.3388279,1.3172044,0.05962856,0.43813768,-1.9523025,-0.17161371,-1.261663,-0.26790783,1.8223163,-0.8831819
amusing,-0.78841466,-1.8325169,0.6025193,-1.5948248,-2.9981813,0.8165208,-0.1004561,-0.40400958,-0.45709252,3.396938,0.5368104,1.6163754,2.1170998,3.4611883,-1.2660675,1.8374213,2.7713494,0.40277144,-0.19574724,-1.0397723,2.0652082,-0.9843652,-0.937584,-1.226108,-2.1982405,1.5816232,-0.66809857,-0.54216665,-0.4598671,2.2492871,0.15679355,3.1883523,-0.67855585,-0.060871553,-1.0211884,0.99423635,2.4879584,0.20622532,-2.894793,0.5454809,-0.5615855,0.09577565,0.6896409,1.29551,-1.277496,0.78874475,-0.3182908,-1.4533852,-0.26322243,-0.7779816,1.085081,0.98056996,-0.4652451,-1.5508375,-1.2839494,-0.16883379,-0.87795705,0.46322224,1.1295909,0.14417495,-0.45840386,2.067849,1.828647,0.2969932,-1.0417739,-0.582734,1.406533,0.75645715,0.5141504,0.48344353,-1.6699749,-1.1017846,0.26610723,-1.033201,0.18979813,-0.8449025,0.2746146,1.0249298,-0.34636986,-0.41838127,-1.9900991,-0.90584284,-0.09636276,3.405803,-0.054910548,1.6650854,0.3531132,-1.3748688,-1.2188635,3.0704997,-0.70387954,0.8488224,-1.8497229,-1.5565367,0.23366682,0.8400401,-2.1837006,1.4025825,-0.32690212,0.33201686,-1.1489521,0.31887278,2.3580444,2.2763104,-1.5884652,-0.13706143,-0.66705024,-0.5813292,-1.0233653,1.8010778,-0.536818,2.1137686,0.98551595,0.79332846,-0.20036185,-2.8757682,1.4199545,-0.51622355,1.8617972,0.4915343,-0.11403366,-0.36018458,-0.26348484,-1.2727284,0.3824177,0.7789321,0.6826539,-0.17615826,-1.5525563,-1.6192396,2.3782618,0.7274632,-0.15696636,1.285778,-0.24719115,1.3054534,-0.5724681,1.5878106,0.8061018,1.4624339,-0.04701678,-0.70004,-0.77207494,0.3613263,-2.668666,-1.6168038,0.65220535,-0.6971158,0.565363,-0.76432955
solemn,-0.15175061,0.106242545,-0.40577093,-0.9133221,-2.3860738,-0.63032466,0.94505334,-0.87630606,-0.89937264,0.20242971,1.0071448,1.302308,0.5909603,1.6234313,1.5133677,0.7326111,0.12296233,0.112636566,1.5253773,-1.0684338,-0.8862069,-0.32637918,0.7124702,-1.160944,-1.3673555,2.427525,-0.5080786,0.4368566,-0.6133429,2.701641,-1.024193,1.5476242,0.03517208,0.21564452,-0.92757857,-0.5568936,2.0274937,1.831229,-0.49095526,-1.294517,-0.19700904,0.71638846,1.025856,-0.06334464,-0.28098527,0.7159375,0.87489617,-0.18668856,0.71564364,-0.9688044,1.7685556,0.39527684,0.4885771,0.55782986,-0.9403764,-0.5462948,-2.0478137,-1.4391584,0.13979085,-1.211442,-1.0319035,0.77600336,0.9122876,0.439294,-2.032119,-2.3832893,1.805353,1.1882521,0.41053477,-1.5404304,-0.38067883,-0.11450986,0.9193044,0.6181932,0.5059386,-0.30164948,-0.4200801,0.26528272,-0.8899188,0.2798053,-0.7073864,-0.6048492,-0.43770236,1.0359765,-0.2365131,-1.0622052,1.1374174,-0.44823512,0.6711842,0.6123981,-0.84600544,0.92865205,-0.5478022,0.124835044,1.169175,1.5200733,0.21369804,0.80981845,0.5297472,-0.42096534,-2.2135623,0.60148025,1.523063,1.8108971,-1.0782214,-0.28380316,1.6921306,-0.10373179,-2.3205252,0.7989437,-1.0508322,0.7669994,-0.17072295,1.845587,-1.1487036,-0.41678047,0.29042402,-0.57405615,-0.10135981,0.03969069,-1.6625671,-0.08328787,1.2591283,-2.5655637,0.67452383,1.31228,0.596996,1.6423521,-1.311118,-1.6158899,-0.503545,0.24136293,-0.96149045,-0.62621236,-0.5849354,1.6872935,0.8362432,0.75411457,-0.6678803,1.4396876,0.8242891,-0.61475194,1.457247,1.714252,-2.1234264,-1.4940609,-0.41696113,0.07499935,0.14877525,-1.90128
jealous,-1.9957185,-0.82909876,1.7813537,0.807673,-2.5613623,0.5760742,-0.57958776,-0.8123782,-1.1189109,1.5149697,-0.04228482,-0.6140344,0.27264607,0.27134743,1.3968475,1.5000212,-0.57663214,-0.884295,2.040229,-1.7023649,-0.69791573,-0.1233996,0.26328993,0.30160895,-1.2340592,2.1301417,-2.4678872,0.5113883,-0.8210374,0.7279736,0.51370317,0.113952555,-0.9668765,0.4693566,-0.24339578,0.26838976,2.9451616,1.1057357,-0.28497714,-0.26475602,0.42154464,-0.55821353,0.9496052,0.3083285,-0.9071461,1.216507,-0.29496437,-1.4850686,0.06417235,-2.2569847,1.7328618,-0.16764411,-0.23028494,-0.22528358,0.3450941,-1.0971988,-0.4477717,-0.4936209,1.826724,1.2062474,-0.94908845,0.023198564,0.4160653,0.6219383,-1.9260905,-0.8457751,1.2094723,-0.9001334,-0.36160797,-0.711345,0.3271754,-0.7660652,1.0120711,-0.07400619,-1.0919695,-0.14804634,0.02453319,0.32624885,-1.0805322,-0.923451,-0.25088462,0.29206496,0.06287109,0.5096548,-0.62695426,-1.339141,2.604611,-0.6609191,0.1009018,2.415465,0.02460067,-0.0011557455,-0.33807883,-2.405411,0.35130182,1.4805264,-0.26140732,0.8788542,-0.18391734,0.2160063,-1.4132307,-0.24126716,-0.06433466,0.68983716,-1.0855588,-0.7962184,-0.6170479,1.8050141,-2.3388972,-0.0076406263,-1.7066067,-0.024119332,-0.27858803,0.8353717,-1.042477,-0.30258867,1.6978778,0.06831689,1.4114667,-0.43839976,-0.9230723,-1.2295878,-0.38871935,-1.6292955,0.24449961,0.8526839,0.84601367,1.9440318,0.6195825,-0.97021425,0.6716359,0.7099688,-0.6800069,-0.5975016,1.0355157,-0.50026834,-0.3621281,1.0549043,-0.5400214,-0.57200396,-0.4245434,0.9589658,1.1276671,0.9538226,-1.0218364,1.2239888,0.36607343,-0.40641555,3.045825,-0.2670122
contemplative,0.19445291,-2.2918663,0.66765875,0.33967984,-2.0850291,1.2185692,-1.1083306,1.0726304,1.7155405,1.7174541,0.9855065,1.1934241,0.31725466,1.2821888,0.30672812,1.9255546,1.0012362,0.8373126,-0.72817296,-0.44573164,1.1730239,-2.6466134,-1.3473729,-2.0512824,-1.3706911,2.5313869,-0.037672102,-0.9677036,-0.051509824,3.0793786,0.15020366,1.1995713,0.53574234,1.0625888,0.50703317,-1.1461669,3.222595,0.6766738,-0.037300404,-1.3430303,-1.2622602,-0.75953496,0.34958008,0.62631494,-2.0651567,0.97698194,-1.7352393,-0.34290496,0.54388636,0.19593883,0.17724961,-1.5901197,0.35308003,-0.3938467,-0.5572831,-1.0466208,0.27937886,1.1006452,1.5795183,0.25196177,-0.93651456,0.1457665,0.46750337,-1.0883311,-1.3301944,-2.331651,1.8889685,-0.8088012,0.39117363,-0.34770522,-1.5075074,-0.31993943,1.4027879,-0.024169788,1.3542107,-0.16745363,-0.9166917,-0.068665355,-0.46817467,-0.94726217,-1.1121777,-0.9676095,-0.113091595,1.8866022,-0.8063619,-0.4684082,1.2309816,0.9209551,-0.29239637,2.300505,-1.6385815,-1.0747137,0.40864098,-1.0762488,1.213418,1.8741907,-1.6385735,0.928272,-1.3024033,0.89252377,-3.0282543,0.08025566,-1.4692113,0.953735,-0.9094734,0.4786506,0.5191419,0.6634487,-1.2070155,0.6943044,0.64711875,0.73396915,2.3667343,0.12539747,-0.91926193,-1.3626828,2.2507904,-0.710655,0.89042073,-0.04051319,-0.8975013,-0.48650196,0.40297872,-2.0159502,0.62066644,-0.6599044,0.2543393,-0.33976728,-0.54862016,-0.80352056,2.8591614,1.1828811,1.1842778,0.5927707,0.9898471,2.5477564,0.09277907,-0.49542096,0.86117274,2.274272,0.2866045,-0.98671514,0.27775812,-0.7014964,-1.5871753,-1.1273824,0.5011349,0.8253547,1.4140595,-0.64462274
cynical,-0.27909407,-1.8335663,1.2841121,0.36215544,-2.970282,1.1982874,0.38178307,-1.0667503,-0.267656,1.2073163,0.5404415,0.8170987,-0.50109005,2.2725725,0.5428707,1.2865319,0.3005197,0.1769786,-0.34322342,-0.69362557,0.28864092,-1.3273569,-0.99360883,-1.6607226,-1.9016619,2.6636512,-0.89231133,0.6871196,-0.3642199,2.5018737,-0.018915443,2.0567927,0.6438802,0.44488204,-1.6720062,1.725418,2.0567226,0.7689446,-2.0481637,-0.43450838,-0.027584592,0.5799157,-0.95920837,-0.65147346,0.1882683,1.6599908,-0.18624644,-0.29847628,1.0077924,-2.1950357,-0.039140802,0.97186714,2.65597,0.28287348,-2.8022635,0.31967074,-0.61652684,0.23641877,0.2525279,0.86665666,-1.8605664,0.7695337,0.9642442,0.039927863,-0.54495454,-0.9266119,1.577005,-0.31045464,0.6857127,-0.4179931,-0.9247819,-1.6986324,1.0516809,-1.0093338,0.44559026,-2.1553369,-0.11570104,-0.29974648,-0.8967586,-0.87227887,-1.0692564,0.5694672,-0.10461364,1.1851174,-0.39036098,0.20347568,-0.27675024,0.8415876,-0.3199909,0.902002,-1.3216828,0.23050587,-1.6644561,-2.1167376,2.1435156,0.802044,-4.2965145,3.30657,-0.13471696,0.97615993,-2.4416797,1.3871766,1.0092387,1.463549,-0.6928178,0.16097775,0.37644434,1.4781673,-0.11108117,-0.47783193,-0.45307356,1.6866654,-0.94687647,-0.7470423,0.36095154,-0.5994941,0.30611068,-0.34987336,0.9182249,-0.22329861,-2.715905,-0.47203615,0.90103763,-1.5884849,0.7589315,1.1320311,0.029590337,2.6312394,-0.48266697,-0.18168317,2.378639,-0.01311905,-0.60301125,0.29969773,0.17722954,2.0214047,-1.4713881,1.1819407,-0.03182973,1.6517905,-1.5494289,0.17627174,0.84111756,0.4787167,-2.1700149,-0.0086050825,-0.71312815,-0.39243302,1.3043734,-3.2157397
nervous,-0.003746445,-0.26550353,-0.87346023,-0.840232,-2.2998905,0.57213664,-0.38969126,0.82901776,-1.1942767,2.3836536,0.09835545,-0.45646152,0.50685066,1.4184319,1.828518,2.3175476,-0.16291983,0.4538612,-0.040578887,-0.0731923,0.60127807,-0.77107066,0.12908518,0.048559763,-2.2779558,0.6843634,-1.1303724,0.1794182,0.15480362,1.6170001,-0.13026486,1.1731646,-1.0163021,1.3216381,0.050262656,-0.65553963,2.8548996,1.4785595,0.58089584,-1.6744406,0.6262603,-0.28353396,0.74016494,0.89709246,0.09078628,0.7455527,0.117925525,-0.16827069,0.78805935,-1.08621,-0.21914051,-1.1263422,0.23386386,-0.05044844,0.33260888,0.34947076,0.6036539,-0.17751582,1.2850151,0.19961865,0.8325738,0.5608823,0.025414282,0.4931683,-2.6830842,-1.7976358,0.9963196,-1.0118448,-1.1474752,-1.1064305,0.2007109,-1.4414761,0.36610654,-0.2913152,0.12560391,-0.9795968,0.41307113,0.7855879,-0.1181508,0.23533593,-1.0103145,-0.24554689,0.09201176,1.0370989,-1.5498838,0.07755836,0.9420784,0.47580603,1.744532,2.3649638,-0.46127772,0.7023221,0.61005735,-2.0212767,0.6929913,1.2386796,-0.68473786,-0.31049594,-0.19827843,0.0087482,-1.0385958,0.9141935,0.45554063,3.4155178,-0.8643868,-0.8901155,-0.3835159,0.39377046,-0.89734,1.1264864,-0.2468533,1.3953515,2.0794685,-0.32705063,-1.6322258,-2.0229762,1.4514307,0.067026176,1.2439159,-1.2370365,-0.7171474,-1.3774524,0.67523235,-1.938884,-0.32670414,-2.3831377,-0.43621013,1.7825803,-1.3391792,-1.7940528,0.48817056,0.10110908,0.10224112,0.39176255,0.753891,1.2882137,-0.60980606,0.89611053,-1.4378397,0.08023262,0.5202933,0.07794895,2.0170548,2.1996047,-2.0071783,-0.40633997,-1.2061676,-1.107255,0.8014263,-1.2664971
distress,0.39323905,-0.16621052,-0.5681726,0.05541058,-1.5093378,-0.9235195,0.09294789,-0.6900429,-0.9745746,0.9520042,1.5164744,0.21566834,-0.14485233,2.2426517,0.75700885,1.9437374,0.83255875,-0.16116594,-0.70680666,0.26525882,0.20510317,-1.0850363,-1.9093217,-2.0414774,-0.29689085,2.0385392,0.16703679,-0.74623173,0.69384766,2.114652,0.48097834,0.19628368,-0.97975177,0.7348895,0.48097405,-0.08283295,2.9825943,0.062163405,-0.7484701,-0.7636584,-1.4223616,-0.9207035,0.7171637,1.4065992,-0.3508709,1.8174734,1.0364534,-1.8763555,-0.5983819,-1.1855305,1.0314361,0.8488112,0.56730497,-0.8936444,-1.4435247,-0.52050364,-0.5525191,-0.36752895,0.117706746,-0.42844918,-1.6676308,0.12298976,0.004696558,0.15685195,-0.9845146,0.0042347102,1.9420942,1.0923657,-1.2115374,-1.2636845,0.646964,-1.1102356,0.89844584,-0.29924846,-0.21138017,0.12827592,-0.031250846,-0.71876013,-0.14664611,-0.030212905,-0.7305852,0.27015448,-0.7906165,0.55483717,-0.17647634,-0.08721985,1.0824031,0.38036144,1.6202958,1.9932537,-0.46308163,0.446251,-0.6651117,-2.6468575,1.6144176,-0.070472084,-0.38216448,1.4492292,0.52099425,0.6557156,-2.5725226,-0.92008,-0.10102796,2.7789836,0.6250084,0.569186,0.73254716,0.01967719,-1.9807398,0.40309855,-0.827475,0.3754245,0.3641576,0.51864326,-2.0190775,0.67637867,0.043349687,0.5570106,0.5140785,0.4844439,0.18632166,0.60399556,0.40392524,-1.3784268,0.989338,0.5735179,1.3588444,0.7518922,0.15463331,-2.3009787,1.2252067,-0.81178457,-0.62145317,-0.74280775,0.19255137,1.407925,-0.02305152,-0.37185323,0.5614546,1.7618481,0.25725234,1.1308942,0.24980034,0.7290602,-2.4611888,-0.74930483,-1.0832071,1.2426194,1.8958609,-1.1575234
