term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
funk,0.16048144,1.1196032,-0.010390151,-0.3612498,-0.5410321,-0.31508794,-0.21284708,-0.7900013,-0.1057048,-0.55974984,-0.7687365,0.08346964,0.061564896,-0.10305938,0.39823312,0.046736795,-0.19698556,-0.2261612,0.0173184,0.05303253,-0.09183324,-0.037762098,-0.033553325,-0.023607837,-0.46787933,-0.15411635,-0.3864342,-0.5964942,0.11949404,0.25755852,-0.60817206,-0.5820101,0.21570808,0.003511514,-0.0055811596,0.50572574,-0.021841938,0.33671734,-0.07674703,0.30978903,0.25985762,0.03420735,-0.36683083,-0.2666197,0.1846245,0.089142226,-0.023564767,-0.5732977,0.04279169,-0.07682157,0.56375307,-0.05642511,0.834614,0.2649792,-0.22272211,0.033758335,0.077570416,0.3956224,0.64612585,0.094665036,-0.3115844,0.13064301,0.37020642,-0.50903726,-0.15540518,-0.58955854,0.6420938,-0.31839907,-0.22032112,0.17705406,-0.46883303,-0.39648968,0.3863472,-0.48990524,0.16463901,-0.43114528,-0.28831366,0.33736095,0.8346065,0.05952503,1.2921154,0.2709721,-0.32673264,-0.16866592,-0.542083,0.21191302,-0.19501972,0.35492456,0.85529065,0.27721384,0.23712228,-0.37016445,-0.24936783,0.09847983,0.2353315,-0.03307808,-1.0032228,-0.4429754,-0.013913742,-0.51785135,-0.11877535,-0.053587858,-0.10582917,0.4470681,-0.054156587,-0.39277676,0.3424078,-0.26747662,-0.7239808,0.8134707,0.54324013,0.2170622,0.17097774,0.3583756,0.41590658,0.038821883,-0.7484081,-0.19243404,-0.38086504,0.1658892,0.35536784,0.99674815,-0.12694192,-0.1526253,0.034548406,-0.09937122,0.12667233,0.532925,-0.33522904,-0.6094026,0.67293537,-0.19421995,0.66626334,-0.3178496,0.28506953,0.045597993,0.18213676,0.18387274,0.15532942,0.3342313,-0.46638545,0.847095,0.06979428,-0.109991975,0.10763784,0.20031244,0.45476845,0.24170472,1.0225511,0.20324367
sad,-0.2217926,-0.07374687,-0.02183148,-0.631163,0.074302904,0.2849482,-0.35215697,-0.4314983,0.1437687,-0.32251132,0.34250513,-0.004215204,0.8234642,-0.075879246,-0.0232421,0.29448602,-0.40692514,0.22137187,-0.14084528,-0.25864235,-0.21483424,-0.12563393,-0.06852957,-0.68790954,-0.42021987,-0.2998113,-0.20879687,0.015226005,-0.081257224,0.0024304711,-0.21618009,-0.60454583,-0.027005473,-0.32303545,-0.3234906,0.15419324,-0.18102193,-0.17177483,0.3387871,0.046295553,-0.37101313,0.035219748,0.24475886,-0.1934545,0.60241294,-0.4565021,-0.12146614,-0.75151265,0.34904355,-0.45788944,0.34578103,0.43077883,0.8035145,0.12230599,-0.4999548,0.034753624,0.4435142,0.06982049,0.014057605,0.04458325,0.22517982,0.08055649,-0.2773504,-0.6246763,-0.31243947,0.20983821,0.099460274,0.06942194,-0.13549308,-0.5986598,0.72112614,-0.30432868,0.036116097,0.29201072,0.1789998,-0.48626056,0.2022414,0.046313457,0.2587459,0.11435512,0.035586923,-0.26768088,0.32563624,0.45488963,-0.21945156,-0.7818806,0.37773088,0.22774836,-0.3965957,-0.1610269,-0.1676773,0.81160146,-0.057272006,0.15987056,0.12501805,-0.1237995,-0.07542941,0.35879406,-0.28220662,0.13809668,-0.797055,-0.37565365,-0.15199678,-0.61430633,-0.29269937,0.085075706,0.41249102,-0.8146628,-0.005159204,0.3173233,0.22409312,0.02748828,-0.43943706,-0.063377015,-0.27227014,0.47934526,-0.38081414,-0.24661247,-0.2197792,-0.3937643,-0.19886956,-0.053917956,0.049035184,-0.16739804,-0.0642214,0.44350663,0.059367422,-0.027733855,0.10791405,0.055287402,0.09670299,0.01536277,0.036934923,-0.12782498,-0.3201121,-0.0032582865,-0.37041548,0.48520687,0.47998387,0.55679893,0.2706855,-0.12580818,0.597899,-0.045555428,-0.7857355,-0.059620995,0.077034436,-0.053925574,0.39838526,-0.7942943
dreamy,-0.35842615,0.18728793,-0.09909271,-0.013911575,0.12035603,-0.052726727,-0.400155,-0.6391934,0.5668554,0.41014478,-0.010635083,0.6082403,0.21220496,-0.23747551,0.0888608,-0.1507427,-0.3244012,0.25434825,-0.066869065,0.43113166,-0.03679914,0.80812955,0.1023811,-0.4206813,-0.57518303,-0.25785106,0.079556055,-0.5594075,0.23688422,-0.37723482,-0.4776626,-0.39915448,-0.060118165,-0.20722249,0.3337772,-0.07224359,-0.19918603,0.056735042,-0.09367667,-0.41712007,-0.38762647,0.4350959,-0.4150049,0.30606666,-0.079354525,-0.8927179,0.22753224,-0.7947818,0.9156237,0.078628026,0.32071584,0.36397037,-0.16864268,0.17785794,-0.17536543,-0.5544569,-0.12090657,-0.3719014,0.37389836,0.5039812,0.35159308,0.1422608,0.18183526,-0.065493196,-0.23346815,-0.0636947,0.19374385,-0.39451697,-0.2004998,-0.39222953,-0.23106071,-0.4238399,0.24748462,0.06078655,-0.13560796,-0.17874138,-0.06485494,0.045413274,-0.05343822,-0.2675758,0.1568222,0.33894902,0.2875482,0.24828081,-0.11885316,-0.3632312,0.23248005,0.27906877,-0.4088503,0.15940641,-0.23044516,0.30892834,0.008575708,0.44022343,0.1187045,-0.7742599,-0.29773778,0.13438976,0.17221226,0.45460317,-0.0010552057,0.32242724,-0.09639425,-0.39463228,0.16000234,-0.29961967,0.052036893,0.13340187,-0.2788667,0.13435951,0.6729393,0.09476741,0.4206644,0.5614888,-0.15773834,0.39512163,-0.5482651,-0.018652283,-0.2849497,0.08719173,-0.03848471,-0.48174047,0.27576095,-0.49369568,-0.3335844,0.34944996,-0.14535876,0.58789897,-0.061620034,-0.63259727,-0.21765096,0.059345726,0.16505341,-0.3055405,0.007025847,-0.0020168729,0.05715931,-0.055036128,0.10339295,-0.50078636,0.124537274,-0.22753635,0.28983128,-0.01211915,-0.17654674,-0.14900556,0.21058403,-0.05128393,0.3122779,-0.4097013
calm,-0.26732424,0.406708,-0.10508352,-0.758789,-0.30410868,0.36938798,-0.10025764,0.009841189,0.10479906,0.33350214,-0.19798958,-0.373525,0.4069899,-0.10533648,-0.044784058,-0.6605426,0.2677028,0.2693889,0.5544727,-0.22152083,-0.13138248,0.33114403,-0.4917649,0.21586545,-0.8803424,-0.29254967,0.4035756,-0.16793689,0.507071,0.07081006,-0.8233263,-0.39942563,0.17559576,0.07995339,-0.7169635,-0.08407824,-0.4225274,0.12198703,-0.25786757,-0.13684238,-0.16154177,0.7378817,-0.53241223,-0.0131641105,-0.16972539,0.04995796,0.18753245,-0.33293712,0.43799093,0.0024439525,-0.63207215,0.3108685,-0.032011185,-0.07371753,-0.2676704,-0.484145,-0.17984173,-0.48638508,0.11677448,0.042621143,-0.3086276,-0.200441,0.18098314,-0.25099188,-0.36622268,-0.38910526,0.17347041,-0.3147002,-0.12172016,-0.3652933,0.7768924,0.3734696,0.43437603,-0.52919453,-0.635943,-0.29887968,-0.20233263,-0.3501608,0.12797464,0.24349253,-0.09405156,0.2613157,0.4154713,0.29279992,0.18190481,-0.7865661,0.3197185,0.46171084,-0.2722375,-0.1606644,-0.03727676,0.06976171,-0.049582977,-0.015781863,0.40563866,-0.12929991,-0.10046186,0.5396241,-0.41912147,-0.14049797,-0.016114745,0.25770506,0.19679652,-0.33440644,0.47248524,-0.2636343,0.38572294,-0.3704191,-0.6541167,-0.22037378,0.4327643,-0.08118374,0.10489861,0.19321367,-0.10724974,0.18155043,-0.16055717,-0.033963777,0.16918345,0.3974831,-0.044339065,-0.84203213,0.06856392,-0.427775,-0.30176303,0.78501225,0.8346858,0.38785267,-0.017087176,-0.52070564,-0.15768024,-0.21076812,0.20997943,0.114204,-0.6966718,-0.5784984,0.15337895,-0.3658547,0.71779794,0.5335623,0.020676741,0.38345063,0.38730487,-0.2422504,-0.32455617,-0.081548385,0.3246132,0.014669085,0.25911108,-0.40486574
melancholy,-0.016671155,0.6197817,-0.47984105,-0.40218133,0.3049525,-0.28439334,0.23616177,-0.17401879,0.31446195,0.123187296,0.121874414,0.402999,-0.02823022,0.06327943,0.08353095,-0.074508995,-0.3518093,-0.022125036,-0.031721547,0.010817676,-0.18240498,0.11399462,-0.11493769,-0.46371493,-0.533447,-0.021148676,-0.21131198,-0.35154998,-0.057683114,-0.23338664,-0.39273643,-0.14979303,-0.2862028,-0.62366503,0.20743951,0.14493246,-0.110983305,-0.024616012,0.18462747,-0.5256363,-0.538967,0.57428676,-0.3525257,-0.05272185,-0.13093986,-0.29875356,0.38746536,-0.7160104,0.12113862,0.04702746,0.16524112,0.41998035,0.4989997,0.27327478,-0.34376806,-0.3098654,0.18566729,0.10155812,0.42376116,0.008108365,-0.28084284,0.45206678,0.31470892,-0.24367712,-0.36344188,0.33373174,0.07230228,-0.38767618,-0.10751772,-0.066088624,0.27676842,-0.1929843,0.3659462,0.2160847,-0.38622472,-0.34115714,-0.32714102,0.19773875,-0.39098045,-0.23972715,0.15073572,-0.044193216,0.78769994,0.4527697,0.23914947,-0.6698502,0.23638044,0.1889958,-0.2128333,0.09720301,-0.7214955,0.58011764,0.30970472,0.0556872,0.6554998,-0.28019372,-0.3760472,0.011425688,-0.037103456,0.15129402,-0.45285997,0.18614474,0.26415855,-0.45167914,-0.086395614,-0.1293122,-0.16577373,0.010854252,-0.537362,0.15992741,0.5836574,-0.18338814,-0.05750312,0.21352339,-0.06311845,0.54725933,-0.5738588,0.008366902,-0.5158919,-0.523333,-0.03975733,-0.26489183,-0.33374962,-0.36454028,-0.101079665,0.36358103,0.39798108,0.54434633,0.0408598,-0.37854373,-0.26616377,0.3630473,0.007076066,-0.54006314,-0.4102339,-0.19846827,-0.2871265,-0.32031298,0.51927197,0.07424118,-0.5818023,-0.4740883,0.5161177,0.45781502,0.018151313,0.3714281,0.0061166557,0.30041867,0.39332783,-0.03384834
quirky,-0.09979244,0.18146709,0.08555984,-0.61004233,0.3689374,-0.10521705,-0.18857203,-0.49997658,0.19768639,0.03526421,-0.20673484,-0.044471387,-0.07482715,0.256076,0.39264944,-0.21493994,-0.8673339,0.49446753,-0.31091288,0.29271817,-0.46474302,0.7419634,-0.64098555,-0.33396435,-0.16075999,0.9546565,-0.30981287,-0.40738562,0.056083824,0.22488768,-0.17712475,-0.5963672,0.021239664,0.34980726,0.021028504,-0.07967117,-0.41539577,-0.1661565,-0.41078618,0.04425674,-0.4462531,-0.30452406,-0.16167237,-0.23727104,0.21845238,-0.4597503,-0.21024932,-0.75401473,0.58047116,-0.17164198,0.11291117,0.4029521,-0.3087531,-0.44027922,-0.52642775,-0.085514784,-0.36386496,-0.71548355,-0.19946405,-0.08834297,0.06576925,-0.052622963,0.17494093,-0.5472161,-0.3296878,0.44165325,0.20612158,0.21146378,-0.62352145,-1.1541746,0.048485875,0.08504352,0.33866924,-0.6072876,-0.050641015,0.27233478,0.109726064,0.069945544,0.32857051,0.03869291,0.51159894,0.10708681,0.5442199,-0.09614699,-0.021636346,-0.12206005,0.5834699,0.11758596,0.09135681,-0.20411326,-0.49208596,0.77883375,-0.121533856,-0.20411865,0.33954242,-0.07253934,0.009256781,0.14892446,0.1335054,-0.4132835,0.113505244,-0.21678966,-0.22344844,-0.3001851,-0.5658685,-0.8460122,-0.08475419,0.06160262,-0.78148586,0.029231692,-0.01230668,0.5118946,0.048768375,0.03606614,0.061809573,0.3196279,-0.96148854,-0.13944411,-0.23967868,0.021707058,-0.13471006,0.6228511,-0.06174805,-0.010305831,-0.13884136,0.9955273,0.19463667,0.42024422,-0.015985886,-0.2270484,0.26746023,0.07476959,0.17279021,-0.07468732,-0.11247345,0.07114694,-0.47434503,-0.2263336,0.44156644,-0.061111048,0.25302088,-0.47750616,-0.59743774,0.56650484,-0.4474929,0.25632998,-0.017233545,0.2734376,0.72907114,-0.44651926
desperate,0.37358937,-0.15368217,-0.46643257,0.13723336,0.05241549,0.12039882,0.59219456,0.011989845,-0.03176637,-0.56008476,0.14583853,0.10596579,0.9692618,0.19654761,0.94722396,0.08057796,-0.39681426,0.3105792,0.09881677,0.10173528,0.019289214,0.80826354,-0.12155347,-1.2632451,0.2165332,0.033349905,-1.0596027,0.45933455,-0.28514826,0.1018358,-0.9203167,-0.112538956,-0.07606147,1.1737288,0.37293527,-0.14923875,-1.0175202,-0.31441042,1.0862652,-0.5966534,-0.28514072,-0.17034335,0.0828091,0.002031402,-0.42376682,-0.8178511,-0.36983714,-0.54424715,0.44268662,-0.034141604,-0.019141018,0.92799306,-0.09382306,0.7923964,-0.17236,0.26915735,0.1554511,0.21846412,0.9765946,0.17203395,0.5355933,0.13783672,0.77421343,0.4518967,0.73842436,0.31727847,0.19231556,-0.42507082,-0.4217188,-0.12030906,0.20463268,0.3520605,1.0450786,0.20666677,-0.92390734,-1.1322654,0.02677114,-0.35933337,-0.08364994,-0.13563633,0.3001591,-0.43670726,1.223911,0.12955192,-0.016126497,-0.6328156,-0.66415805,0.20670295,0.241129,0.020316785,-0.07420768,0.47646627,-0.71666014,-0.3069088,0.4680117,-0.255835,-0.36405534,-0.4932137,-1.3992664,0.04083446,-0.12273461,0.28793573,0.26360542,-0.013291675,-0.9509856,-0.4820548,0.46995893,0.27717182,-0.8585031,-0.24906631,0.03600303,-0.36680266,-0.33474946,0.7362277,0.53729165,0.61491185,0.31135562,0.16174409,0.67672956,0.05917454,-0.10844589,0.08896971,-0.21996196,0.070455894,-0.07444182,0.22324938,0.096087396,-0.40851218,0.2578045,0.2537036,0.7394354,0.9386577,0.44175807,-0.33336702,0.033965126,-0.27171212,-0.5283239,0.28787637,-0.55123127,-0.5158564,0.25265515,-0.10454629,0.86419076,-0.2875342,-0.17426945,0.1454266,0.4902508,-0.32366335,-0.07045424,-0.9098341
emotional,0.21202467,0.44033793,0.046002444,-0.8413442,0.48390496,0.36693722,0.22386087,-0.7425633,0.10396415,-0.058898658,-0.24263033,-0.28570843,0.20884511,0.062468894,-0.26711684,-0.50312406,-0.21369834,-0.014914265,0.32809207,0.23343137,-0.047764692,0.17371857,-0.2395274,-0.52570975,-1.2824601,-0.31914225,-0.07744918,-0.19369376,0.26246157,0.030213587,-0.4151499,-0.04084888,0.21697453,0.35077536,-0.11678824,0.18346426,-0.40297908,-0.3914017,-0.03585005,-0.46359548,-0.7306307,0.08198411,-0.2283059,-0.057045434,-0.113535225,-0.2655381,0.018241199,0.19549313,0.2407705,-0.78379726,-0.11413726,0.3744458,0.1326571,0.6711719,-0.14763744,0.0051044803,0.09955986,-0.059569314,0.44356948,-0.110139556,0.18379213,-0.12799352,0.5490934,0.13953696,-0.014996741,0.24457002,0.39364848,0.06970826,-0.15370977,-0.047241013,-0.031104678,-0.28280988,-0.03709938,0.042032033,-0.55730385,-0.09067873,-0.26149064,-0.079864666,-0.4394004,0.24191421,0.3412293,-0.27385038,0.44050646,-0.14354192,-0.14499062,-0.59872425,0.725492,-0.089614436,0.27347422,-0.2222634,-0.3210284,0.8726566,0.06666996,-0.17833777,0.07752347,-0.37087026,-0.4256891,0.59641093,-0.18329321,0.23540166,-0.54154843,-0.30256045,0.35800076,0.083583154,-0.3532025,0.21603653,0.37991905,0.24385467,0.24438329,0.06117401,0.4518081,-0.03404623,-0.07468351,-0.060017776,-0.063512936,0.5179758,-0.2313641,0.5051061,0.24369685,-0.43094662,-0.09033485,-0.44385412,-0.30228755,-0.44087052,0.3836096,0.09508781,-0.16180012,0.038093884,0.3492083,-0.49474177,-0.14766589,0.48590824,0.26780897,-0.61950403,-0.2687832,0.24779454,-0.31061167,-0.32559517,0.27074462,0.18844126,-0.13119625,-0.051351715,0.6068862,0.61130655,-0.3384857,-0.31689313,0.19258226,-0.18125574,0.28644106,-0.5059679
inspired,-1.2083545,0.76216406,-0.5086833,-0.023401678,-0.66615814,-0.036194503,0.6787953,-0.03501701,0.4264986,-0.5858647,-0.6277246,-0.083307564,0.37854287,-0.06129022,1.0847859,-0.3854788,-0.6415535,-0.65481687,-0.00062038377,-0.36719823,-0.34553164,-0.555997,-0.30095437,-0.38592103,-0.6846218,0.731381,-0.20132567,-1.2578129,-0.8560593,-0.37903053,0.04900244,0.36137906,-0.8519762,-0.14956748,-0.4672436,-0.17216496,-0.2649067,0.30606443,1.0794965,-0.42410603,-0.77612144,0.08654752,0.17038007,-0.07949048,0.015711743,-0.66036904,-0.82386535,-0.8619872,0.71405435,0.7355874,0.51532686,0.6471035,0.952478,1.1015701,0.14745158,-0.86828196,0.2310292,0.111692525,0.18722986,0.5235583,0.1654142,-0.49595484,0.38108262,-1.1219703,-0.09069073,0.6585023,0.6606423,0.46286416,-0.7930141,-0.11448914,-0.66413987,-1.5715001,-0.3768809,-0.81109107,0.023185289,-0.0788091,0.64236534,0.6271219,0.52118254,-0.46516263,-0.0239415,0.53028226,-0.15561672,0.48823875,-0.8923736,-0.8802339,-0.465417,-0.875651,1.1238238,-0.33416787,0.48297703,-0.3011839,0.73269796,0.6488877,0.4569096,-0.21608976,0.37372673,-0.9544522,0.009133764,0.24154031,0.351584,0.051352907,0.2857698,0.3697607,0.5011816,1.2047641,-0.46553808,0.18871966,-0.36630735,0.94681543,0.8810979,0.77213967,-0.40331817,0.70857704,0.3155978,0.6542762,-0.09811619,-0.64137965,-0.76429695,-1.2247714,-0.058441527,0.83990675,0.28797156,0.42145407,0.035040233,0.48492974,-0.17466867,0.10488834,-0.62192905,0.12201138,1.0890315,-0.35103977,0.67775834,0.1482202,-0.45901406,-0.34228095,0.05507021,-0.9980783,-0.4734376,0.3107323,0.30085477,0.2005871,-0.0016499325,-1.1838852,-0.41943884,0.32944602,1.4270514,-0.07773345,0.8469302,0.20011273
bittersweet,0.39238435,0.19591476,-0.48003358,-0.9447993,0.2636794,-0.0013457987,0.07258867,-0.23667705,0.122989886,0.32230988,-0.37581176,0.22301094,0.29507202,-0.31811294,-0.08060886,-0.10742903,0.36639526,0.11183206,0.1930194,0.16477565,-0.51238215,0.41346517,0.01476383,-1.006678,0.35245144,0.45886442,-0.08197711,-0.14741404,0.3152281,0.3468358,-1.1308445,-0.01243901,0.20919387,0.1368362,0.630047,-0.15514493,-0.23095009,-0.6658837,0.1258038,-0.3777425,-0.27965525,-0.1012642,0.20309293,-0.17132545,-0.036059014,-0.44093698,0.008384752,-0.31148088,0.6478925,-0.030960873,0.18703844,0.27840215,-0.06695017,-0.018447213,-0.61909515,0.002330469,0.08521749,-0.18846282,0.33599114,0.46276987,0.19114414,-0.25842243,0.20143905,-0.039162397,-0.24650331,-0.16180004,0.609029,0.06679567,-0.39312246,-0.55182064,0.40335265,0.046604533,-0.16041648,-0.05514322,-0.5122679,-0.17880553,-0.06744821,-0.2202518,-0.12204896,0.15333673,-0.0058191936,-0.03807599,0.24913804,0.60139894,0.20551169,-0.8334994,-0.2890742,0.19539377,0.18902163,0.07744385,0.073209696,0.4380283,-0.16468458,0.28811678,0.21642959,-0.5187299,-0.75389487,0.23198858,0.0030497813,-0.1004901,-0.24380691,0.12939073,-0.34682015,-1.017834,0.2799874,0.017717393,0.27111652,-0.13719994,-0.21048303,0.22500342,-0.18940268,-0.10353638,0.048738204,0.1541977,0.5033486,-0.3700961,-0.054818362,-0.39888057,0.19937107,-0.2592862,-0.032369785,0.25253746,0.083023734,-0.12871462,-0.42887682,0.5005914,0.42283672,-0.14235635,0.2512147,-0.43980277,0.90217334,0.25180492,0.2909644,-0.6331853,0.29813895,-0.10357755,0.09256324,-0.40146247,0.6309292,-0.37885848,0.17027284,-0.23927079,0.8353219,-0.107252315,-0.14275533,0.33078837,0.09673356,0.08566299,-0.10908041,-0.19121788
black,-0.06621114,0.50483584,-0.8832287,-0.70785284,0.0050450806,-0.1969322,0.4066188,-0.85051197,0.27719903,-0.23290674,0.20360136,0.2522326,0.2537509,0.19229752,0.43975624,-0.21636854,-0.59584135,0.09157926,-0.839741,-0.6746222,0.20218039,0.43941337,-0.30635422,-0.52634996,-0.48871744,0.28256422,-0.20262742,-0.4894431,-0.11545055,-0.65108067,-0.78390276,-0.4688997,-0.2515311,0.5591137,0.5626756,0.42008242,0.13052724,-0.23755246,-0.4365879,0.2893749,-0.13593695,0.9210466,0.26651844,-1.1782986,0.12507169,-0.07873072,0.30403534,-0.83090794,0.10125986,-0.21097915,0.23938444,0.1189701,-0.6409528,0.09035985,0.07007733,-0.857951,0.046582803,0.059629988,0.4607044,1.041389,0.17598265,-0.45166215,0.040840954,0.07323542,-0.2117756,0.15654011,0.44061807,1.114896,0.36603102,-0.72887146,-0.5233479,0.6196241,0.41693044,0.21428211,-0.9536602,-0.44811696,0.18434933,0.6165525,0.25608915,0.41032824,0.88438517,0.49918646,0.47603002,0.65679383,-0.17088507,-0.37092543,0.22966968,0.53228164,0.35451642,0.5611397,0.09359961,0.7057933,-0.85714567,-0.51790696,0.4698514,0.38332787,0.17274909,-1.067364,-0.38778248,0.5104555,-0.41468802,-0.08657757,-0.17801997,-0.08213827,-0.3781149,-0.023577573,0.6523984,-0.24810094,0.34655085,0.2918657,0.9415693,0.017807169,0.41940606,-0.08814986,0.7549127,-0.6448855,-0.04481161,0.08998962,-0.051203355,-0.39928174,-0.042025216,-0.3438025,-0.22114378,-0.047160853,0.13567935,-0.29822713,0.61301005,-0.022161981,0.049093492,-0.49257097,0.19723782,0.3376566,-0.16890053,0.32794565,-1.2699099,-0.36243865,0.07207983,1.167011,-0.47590894,0.60027736,-0.010421837,0.08595813,0.2949288,0.024475588,-0.51105434,-0.116909795,1.3027396,-0.05273191,-0.03670897,0.6441113
depressive,-0.13025647,0.52892023,-0.5186823,-0.6849938,0.9907491,0.007800253,-0.56672835,-0.17917043,0.32545757,-0.15714745,0.21461488,-0.0501321,0.18571645,0.40941635,-0.06210852,-0.4792222,0.26013258,0.08927893,-0.13643567,-0.38081557,-0.22796762,-0.10427804,-0.5790969,-0.8963563,-0.4634151,0.2948475,0.25844556,0.07546196,-0.10003424,-0.5734204,-0.81653774,-0.3484503,0.017489944,0.6803801,-0.022385562,0.2777474,0.34277165,0.08391926,0.0028108433,-0.032804146,-0.7660132,0.12764458,0.47664797,-0.48481962,-0.054937333,-0.6061614,-0.04502625,-0.8564291,0.30291188,-1.1274786,0.009834564,0.38383225,0.6575435,0.26023737,-0.053879965,0.67079985,0.14669853,-0.54043365,-0.19197172,0.6530551,0.6930713,0.10222752,0.3721481,0.044012226,-0.07921239,-0.3880132,0.21475717,0.58714265,0.41634735,-0.505148,0.4611103,0.28465176,-0.22360161,-0.72420764,-0.4695777,-0.18379506,0.050758194,-0.18350513,-0.18930428,0.16552965,0.33681414,0.6532554,0.22612427,0.07345355,0.22623567,-0.6438471,0.88015443,0.5695511,-0.48584974,0.41682905,-0.13361591,0.67589545,-0.30292708,0.3666815,1.0855004,-0.04847672,-0.6966272,0.3271812,-1.317451,0.4357117,-0.63784444,-0.32488653,-0.3644246,0.065495014,-0.010724608,-0.19401301,0.090879425,-0.47537816,0.070662536,0.112462796,0.70521164,-0.40281767,-0.07510481,0.2611918,-0.36068302,0.038325112,-0.25977504,-0.045684792,-0.36669296,0.10683878,0.42006087,0.16122867,0.59420604,-0.7953803,0.6132061,-0.1359811,0.07006849,-0.010352121,-0.2506714,-0.53340125,-0.26878214,0.14781606,-0.13445197,-0.14126374,-0.45548204,-0.521906,-0.27068618,0.46613237,0.05549204,0.47824273,0.22266556,-0.039478768,0.39938754,0.12709336,-0.37654552,0.3585653,0.53467786,0.60679734,0.73750454,0.30807814
brutal,0.24433115,0.4925156,-1.1412227,0.008841399,-0.042412296,0.36208296,-0.19018796,0.063160285,0.05121058,-0.050816093,-0.1606118,0.08423633,0.88107985,-0.5744489,0.33782166,-0.24460988,-0.46058774,-0.115448445,-0.20702022,-0.14983016,-0.506893,-0.12804644,-0.594165,0.4007139,-0.9431382,0.64307237,-0.2330105,-0.04920751,-0.035775702,0.2762647,-0.41340056,-0.051770937,-0.17594045,0.54007304,0.47410062,0.41467935,-0.12440499,0.75565106,0.39508858,-0.0707417,0.022786628,0.71466404,0.24870133,-0.47948313,-0.37412888,-0.06452971,-0.3740421,-0.6276381,0.37836707,0.09915179,0.8526348,0.9682352,-0.16633588,-0.4983026,0.21056128,-0.41046026,0.002776907,0.45381325,0.65406716,-0.45751128,0.6695362,0.011032695,0.5151908,-0.52516097,-1.0245711,0.1564222,0.8788458,0.21304953,0.110802144,-0.002706397,0.18615684,0.7380038,0.045201212,-0.39164314,-0.13701008,-0.041891675,-0.103463784,-0.15360013,0.33050448,-0.49328303,1.0050213,-0.45145875,0.61762613,-0.22813429,-0.702093,-0.26564562,0.43163207,-0.09182518,0.110909864,0.9093565,-0.74471176,0.6603319,-0.16389371,0.41529915,-0.23824804,-0.32883942,-0.13884471,-1.0626179,-0.3026585,0.12754442,-0.4195553,0.09675561,0.19075234,0.031637784,0.11337648,-0.2497386,0.05121079,-0.31316948,-0.68117946,-0.5311406,0.7711504,-0.20465745,0.25428203,-0.2500758,0.69878805,-0.8461202,0.25363857,0.35915446,-0.3173777,0.31416407,0.04964801,-0.06549153,0.3847154,-0.4125344,0.4470022,-0.14773023,0.5244108,0.6634139,0.2928798,-0.8737699,0.5732591,0.15131098,0.36951318,-0.3747773,-0.62357074,-0.4723367,-0.88973844,0.5342745,-0.033933867,0.26796237,0.25375816,0.30936027,0.83399945,0.84652555,-0.94044197,-0.18720675,0.5722679,-0.42371294,-0.35130674,0.4497973
