term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
sad,-0.035650697,1.0484029,1.4314159,0.33807284,1.4459014,0.8370086,0.102991305,0.6202016,0.9474742,0.16177408,0.29813838,-0.45370746,2.4725301,1.8599609,1.1470176,1.4920908,0.7249802,-0.8316012,0.61431324,0.2947299,0.45078963,0.2729405,-0.57003945,0.58668566,-0.90798503,0.09706756,-1.3645065,0.36188632,-0.62865144,0.79361635,0.97257215,0.30918366,0.14550067,-0.23099753,-0.3935229,0.9216975,-0.33859155,-0.3687879,0.6215684,1.2413828,0.11443944,-0.58469754,1.1853408,-1.6861098,-0.3740587,-0.11728294,2.3605475,1.0071093,0.7743694,-1.0090467,1.6503391,-0.44937143,-2.49725,0.21253084,-2.3464038,0.64560974,-0.49185103,-0.27162102,0.619051,1.2599077,0.22089812,-0.45703012,1.0209419,0.1437,-0.3360604,-0.84181505,1.4592568,-0.06857946,0.9401532,1.0655581,1.0551312,-0.09011524,-0.0015990396,-0.15093476,2.7518027,-0.20913166,0.5135672,0.5553424,-1.4828926,-0.23156963,-0.1494863,-0.0066486425,-0.25327405,0.6877752,0.35343492,0.5192676,1.386981,-0.24225636,-0.8394109,0.6112907,0.008737491,0.4910696,-0.8524182,1.1850955,0.5315923,-0.7754088,0.8851653,0.87278897,-1.8525223,0.0679413,-0.6293651,1.2076132,-0.02333409,-2.6562884,-0.17933322,1.1806345,-1.6038876,0.68457466,-1.2468587,0.9379819,0.7599015,-0.01958212,-0.62203896,0.34800592,-0.42841658,-2.2896914,-1.8045017,-1.3560203,0.8331837,0.79903656,-1.4210976,0.82575154,1.2339697,-0.54976624,-0.4766606,0.9047705,-2.3030734,0.658367,-1.3619753,-1.8149693,-0.25046083,0.09545738,0.8579688,0.4625007,1.5061026,0.271884,1.1578858,1.7731414,0.65165246,1.6021708,0.82883114,-0.7280669,-0.72088546,1.9704741,-1.5190636,-0.8603219,0.5343803,0.44261804,1.7436994,1.5798646
dreamy,0.87625504,0.39918137,-0.3482296,-1.3081428,-0.044112094,-2.0712626,3.0154607,0.3195691,1.9710699,0.73913836,1.3190001,0.39366567,1.4417316,1.3174859,1.2513945,-1.2459562,0.17914419,-0.45465943,0.25132114,-1.3136345,-0.0016611879,-2.09066,-0.7369975,2.5683491,0.49613154,0.90559465,-0.33586144,0.20704831,-0.084335625,0.80013245,1.2893635,0.020574417,-0.26162592,-0.14810386,0.32497442,0.727859,-0.49846756,-0.120403774,1.5810546,1.3672223,0.45329788,0.15238427,0.7634064,-2.3095474,0.3788661,-2.9065495,0.33745515,0.44541383,0.11864609,-1.117693,1.9137754,-0.81363827,-1.220799,0.59190476,-1.7171267,-0.13278037,0.79594797,-0.06753085,0.9745164,0.6630513,-0.26173615,-0.81241465,0.68247616,-0.42107692,-0.64883274,-1.3782,0.20955856,1.2849824,-0.25322956,3.2264805,-0.98292404,0.4514415,2.3195093,0.15646347,-0.0037156553,0.0149053475,0.73756015,-0.8609096,-0.8160845,-0.23623775,-0.99988234,-0.9674783,-0.9820496,0.7859975,-0.36326957,-1.2830708,1.1122363,1.4772402,-0.28547943,-1.73215,-0.46093553,-0.8400696,0.30959046,0.7853306,0.18349347,1.0665667,1.2885861,-0.12126547,-0.818269,-0.69119316,-1.7086519,-0.5655459,-0.19557299,-1.8892889,-0.7146509,0.051358096,-1.5264633,-0.10533176,-0.4308654,0.3074971,0.14008802,0.9259956,-0.9376503,0.3415881,-1.8288436,-1.2342919,-2.537062,-2.574889,1.2823454,-2.4656122,-2.0879588,1.9140947,1.0049576,1.3495263,-0.28601265,-1.5119587,-3.4552066,1.1328906,-3.7040224,-2.443847,-0.45429736,-0.55513996,1.664772,0.037496194,2.805469,1.3708419,1.3556355,0.9589462,2.6368704,1.4036905,0.7040319,-1.0547241,-0.8563347,-0.6247634,-1.170977,0.004561006,-0.6151786,0.12822907,1.4497008,0.43597516
calm,-1.7354519,-0.17838998,0.64711463,-1.5175732,0.72306937,0.31870905,0.41275483,-0.41516137,0.33182114,1.7006423,-0.8656384,-0.31402797,2.8520513,1.9890642,0.5937365,0.1715721,0.3187214,-0.4178392,0.009633578,0.16325854,-2.1208925,-0.8605879,-1.9615148,0.29294708,0.61802024,0.48540905,-0.6887049,0.58584076,0.0105971135,0.34388945,0.9413556,0.9858934,-0.35593054,0.9359275,-0.57438505,0.5186944,-1.3825134,0.62911755,2.0962331,0.14604558,2.2316415,-1.0985204,2.8851788,-1.1353595,1.0370646,-0.0007316575,2.2225611,1.3002942,1.6122473,-1.3866266,2.024975,-1.2687113,-1.1617593,-1.6638395,-2.133811,-0.6960892,-1.3185123,-0.96321636,0.49029556,0.78727734,1.0328887,-1.2097424,0.75237405,-3.0390894,-1.3682293,-0.1803279,2.3956208,1.6268877,0.1544358,0.68904436,0.6574346,-0.0596965,0.39992017,-0.32550204,1.558993,-0.21955709,0.107868806,-0.40634736,-1.6256433,0.88704073,-0.77972543,-0.45210075,-0.31978002,1.0524181,0.14736083,-1.0719951,1.1809894,1.7311696,-0.69022024,0.31516936,-0.6045033,-0.7825737,-0.8035689,1.417994,1.066952,1.3306143,-0.24987361,1.0503376,-0.76073956,0.8842034,-2.1705527,0.26275444,0.21838345,-2.4909277,-0.6699292,0.6260218,0.2008755,0.079089284,-3.0609663,2.0033596,-0.16686793,0.26216003,-1.6505076,0.8676159,0.88734543,-0.70769715,-2.2105465,-1.8001181,-0.5045445,-1.6634305,-0.27494845,-1.6618861,0.63061255,1.4578497,0.29454422,-0.35991225,-2.5670478,0.4398963,-2.363935,-1.2226752,-0.3330735,-1.1225806,1.0247245,0.01650963,1.5161948,0.8831411,-0.6129885,-2.134204,1.1742359,-0.80743814,1.9811282,-1.3968126,-0.29557985,0.68911946,0.102197096,-0.6394621,2.1088617,1.8677751,0.124174446,1.3393378
melancholy,-1.489616,-0.6651479,-1.0381802,-0.35669833,2.2506447,1.5648113,1.7542733,1.1286101,0.54399014,0.9129936,2.1666515,0.20414431,0.7615018,2.6399853,1.9752228,0.35239175,-1.1633282,-1.2117755,-0.17222232,-0.2917848,0.44202963,-1.7783071,0.12577403,2.3708565,-0.31450072,1.4026254,-1.3078009,-1.0982488,0.9739778,0.6732344,1.0935898,0.6918961,0.84863424,-0.19042003,0.00066167227,1.3251704,0.053069115,0.8677914,1.7056427,0.8881597,1.3472992,-0.35763255,1.6207685,-0.88993037,-0.6783414,-1.7379667,-0.34756473,-1.3018957,0.2572311,-0.06346115,2.3270981,-0.4923879,-2.394559,-0.31086168,-0.05480908,1.3829844,0.80206966,-1.6821262,0.5058139,1.2982919,1.5855963,-1.3173965,0.7710953,-1.2896714,-0.034491625,0.40119174,1.7663484,0.22141135,0.41113955,1.797574,1.2188171,1.350369,1.9603748,0.12246188,1.446245,-1.2109345,1.7578701,0.7438328,-1.2443328,0.37374064,-0.28306207,-1.2903543,-0.727742,0.8476047,-0.057421125,-1.162022,1.0306505,-0.3874842,-1.9735,-0.833535,-0.4879728,-1.0997227,0.54012793,0.68592405,0.29876775,-0.45085663,-0.777127,-0.47032696,-0.6581284,0.8084191,-1.0610054,2.9094992,1.6006749,-3.350551,-0.23522882,0.6266908,0.5505298,0.94774735,-1.8177041,1.2028962,0.85912806,0.96877277,-0.69931155,0.23540267,-1.1214355,-0.39149597,-1.8100141,-2.0332396,-0.19305685,0.8334637,-0.80865604,0.336905,0.038199164,0.99895316,-1.8073201,0.075791895,-1.7514545,1.6713715,-1.6506766,-1.7271991,-0.77300376,0.36365965,1.6116802,0.62099385,1.6919963,-1.1350762,0.15726987,-0.14799707,0.65694374,-0.32888606,0.61166704,0.78092855,-1.0824063,0.30932307,0.55761474,-0.06205049,1.8813955,-0.23498066,-1.0096473,0.3623204
quirky,-1.5400234,-0.97985387,1.4318304,0.13496822,0.63100725,0.2692555,-0.29682732,0.1772444,1.442494,2.3739145,-0.23480244,0.95003414,0.93309665,2.0540783,2.9851332,0.6289712,0.18231936,-2.1821837,0.36192518,-1.8462454,-0.67080915,-2.611853,-0.6167298,1.2479551,0.66459,-0.070788056,-0.81456393,-0.07651321,0.47843164,3.0581934,0.12271466,0.30379832,-0.4998183,1.1874307,0.43038213,-0.27709028,-1.9166912,-0.07699932,-0.40861076,0.9647076,0.33638564,0.68150246,2.6454191,-0.9873863,1.403227,-2.2174575,2.7166436,-0.17696851,-0.5539735,-2.028131,1.6096765,-1.6874969,-0.6764802,-0.07647474,-1.5928847,-0.21232627,-1.6320995,0.23134036,-0.7395455,1.5629808,0.25509772,0.24042474,1.8223737,0.42188922,1.1383276,0.618045,0.56471926,1.4861921,0.23951751,2.359788,0.99701196,0.3203941,2.1382487,0.04052684,1.4846629,0.5065461,1.3301713,-0.536875,0.4353509,-0.68955743,1.2132463,-1.6734986,0.22562501,0.5306494,-0.07127695,-2.1006503,1.5367861,-0.3247528,-0.48139897,-0.3889834,0.9485774,0.68587554,-0.23609073,0.83866227,0.18827407,-0.4973542,0.23494837,0.44053575,-2.177278,-1.1589128,-1.7866611,2.6430128,2.709011,-2.8089085,-1.685002,-0.14067024,0.5912281,0.11474949,-2.6850777,0.25913292,1.0057012,0.5742615,-1.6082203,-1.0653163,0.37614527,-0.6096882,-1.8468257,-1.4899824,3.7560015,-0.8298915,0.3681379,1.1901246,-2.6717088,1.5166601,-1.7773243,0.8207656,-2.92122,1.3736988,-2.1242867,-1.0754349,-0.24096301,-0.92847085,0.044366203,0.90989304,1.4675022,0.15946971,-0.15392214,1.5912379,0.77035975,0.72746396,0.7501665,-0.33582538,-0.6905225,0.19437096,-0.6482174,0.27765542,0.12682013,-0.652293,0.10697608,2.6849403
desperate,1.5647537,-0.94705164,1.8712895,-0.6283286,0.89614594,1.5126375,0.9445504,1.8747876,1.791383,0.99835545,1.2976468,0.046531957,1.7734927,2.0153995,0.65520084,2.039213,1.5577215,-2.8876994,1.9363548,1.0487953,0.33451647,-1.3800946,-0.15997078,1.0178039,-0.9690098,-0.32231548,-0.7236815,-0.9761166,0.23548855,1.6238825,1.4065939,1.7296017,-0.29548958,-1.7258279,1.9249746,2.060165,-2.342357,0.08076999,0.9094184,0.53029096,1.2666756,-0.014970428,2.6930444,-1.4462955,1.354235,-1.9720536,1.4985234,0.93861055,-1.1547929,0.35230547,1.9737782,0.70407754,-2.152167,-0.5520988,0.66577476,-1.9397153,1.4925838,0.024787603,1.1941661,0.5350734,0.2758495,-0.22392872,-2.3620915,-0.24137668,-0.80790365,-0.46250936,1.0615615,1.847731,1.5910988,2.374612,0.5352835,1.6199834,0.7321526,-0.7663351,0.61050946,-0.45403618,0.005931573,1.7933521,-1.5185833,0.119394645,-0.7432338,-3.1193352,-0.92504996,2.62849,1.0702014,-1.6445677,0.71857405,-1.9269278,0.72694474,-1.1444744,1.9561017,-1.5291649,-1.5516062,1.4252484,1.6444579,-1.2706014,0.1680995,-0.9104515,-0.21316782,-0.18564461,-1.8643789,3.1021993,-0.444369,-3.9436698,0.042313095,-0.5205628,-0.8077477,0.054528736,0.7249655,1.161371,-1.0233092,0.9978338,0.2307037,1.7963064,0.7022971,-0.7620522,-0.44900817,-1.1759139,0.5585278,0.61154014,-3.14396,0.6066601,-1.408296,1.071142,-0.3650609,0.36708674,-1.3984311,3.13145,-2.0298119,-3.0772142,-0.90137506,0.7743697,1.9267687,0.5158253,1.5420989,-0.4656006,0.7099669,0.37466156,1.2571846,1.1161032,-0.6375971,-0.3460527,-0.40874857,-0.17779736,0.40059102,0.1469839,-0.46547815,1.4397702,-0.32458046,0.100451134
emotional,-0.030770967,-3.0139463,-0.06769438,-0.0640662,0.8333066,-0.80053616,1.6407974,-0.78374517,1.0499036,0.21234396,0.74483466,1.1047069,-0.108996764,-0.30266967,1.8980651,0.483139,0.16130443,-0.32457307,0.12833971,0.42824784,-0.46617305,-0.86446404,-1.094323,1.3347675,1.4085227,0.7706176,-1.0786632,-0.7544477,0.10806452,0.038837425,1.5167167,-0.058242653,1.1817714,-0.038060337,1.4505968,1.396161,-0.4035903,0.47898346,2.3036685,1.5212964,0.3678526,0.84249866,0.9674538,-2.1996515,1.6926134,-2.057605,0.9688703,0.97315884,-0.2836396,-1.1368331,2.3427184,-1.3800685,-0.11842141,0.5071669,0.53441423,-0.5228151,0.27575862,0.7702189,-0.13076106,1.408615,1.1281996,-0.89563644,1.2136775,-0.114296824,-1.1612878,-0.71650386,0.35545656,1.2439338,0.2150207,1.0371132,-0.60360664,2.064108,1.8854325,-0.40370315,1.9398661,-2.5430326,1.3099861,-0.30158874,0.18792124,-0.95419675,0.6233122,-0.54391897,1.6420066,-0.02155667,1.3763201,-0.14125833,1.8252379,-0.17136222,0.43839023,-0.96530914,0.8147091,1.0732036,-0.67498386,0.062675565,-0.21634252,-1.2422123,-1.0754981,0.6237592,-1.4497504,0.7968785,-2.4454746,1.8851702,0.83311814,-2.0997403,-0.010727794,1.0820702,0.5810394,0.57273906,-0.17282876,0.33883944,-0.60109,0.6004264,-0.3720284,-1.167748,-0.3552518,-0.71496475,-1.0280304,-0.9524213,0.8898027,0.42898276,0.14381644,0.8748776,0.531286,-0.33062646,-1.6315072,0.3875905,-2.0632005,2.782469,-2.2210548,-2.2844932,-1.3293731,-0.62869877,1.1307799,-0.4511446,2.6287904,-0.7910081,1.4964352,0.8444088,4.2687683,0.44732615,0.6303808,0.3282869,-1.1809402,-0.1403836,1.0676861,0.8317721,0.1758391,0.8357294,-0.029181156,-0.054811183
inspired,-0.3780447,-0.5512037,-0.72818923,-0.3934485,0.65421516,-0.3033092,2.5015316,-0.22213806,0.86529124,2.2006779,1.3435966,0.061662614,0.656243,0.35567486,-0.275938,-0.1385874,0.29476285,-2.7606893,-0.24223475,-0.13493112,-0.5703515,-0.25278297,-1.5648344,1.6791209,-0.47517052,0.8374192,0.03745303,0.8199903,0.046527803,0.4943024,0.6821956,0.9842651,0.90972227,0.3129532,-1.2590008,0.11538164,0.6727971,-1.1959933,0.36393377,0.76520866,2.4958441,-0.40831366,1.7093902,-0.50472385,-0.8486588,-1.0327388,1.8632121,0.41912255,-0.6540469,-1.5751623,1.5132749,-0.8067108,-0.45138535,0.50466156,-1.3486308,0.12469607,-0.044806104,0.28756845,-0.008410802,1.1857632,1.5089111,-0.84646606,-1.2918726,0.5444156,0.64378774,-0.44773722,-1.0896604,1.1358831,1.6375949,1.1487734,-0.46546116,1.020717,0.46354213,-0.36092827,1.2469457,-1.8025328,0.46078277,0.818538,0.4200356,-0.44850537,0.251336,0.11644554,0.7737308,0.3876278,-0.24869475,0.74996036,-0.3612635,0.14022614,0.8991137,-0.13680314,-0.71281815,1.0767378,0.585157,0.5425468,2.622612,0.25181177,-1.5601817,-0.21095893,-1.554566,-0.6796315,-1.1685966,-0.005933797,0.6364855,-2.1877267,-1.0369346,0.4876493,-0.70744836,1.4819889,0.09681822,1.339216,-0.38727525,-0.06910948,-0.22591698,0.21289109,0.60755837,0.6681936,-1.3271095,-1.899132,-0.32113695,-0.142481,-0.061621774,0.43060726,0.033341113,0.14259551,0.05574252,-1.1923131,-2.4201639,2.3680215,-2.1761267,-1.9742329,0.8453003,-0.08135856,0.054788772,0.30163237,-0.010869627,1.383055,1.9749397,1.2500502,-0.26475418,0.59631914,1.2615227,-0.34700623,0.0006176692,-0.029178249,-1.1591111,0.3534092,-0.44406995,0.78155214,-0.1582066,1.1066326
bittersweet,0.9440862,-1.2276412,0.15051802,0.21458182,0.10384017,0.40909624,1.1780506,1.1514299,0.5843669,0.9892087,0.10091439,0.28282386,1.4464382,1.2915924,2.776385,-0.73679495,1.4381437,-2.1935663,0.5987183,1.2892796,0.070642985,-1.0278153,-1.9227709,0.48052254,-1.4377545,-0.3431184,-2.4584637,-0.55209106,-0.1846723,1.4375342,0.6278367,1.2781392,1.409343,0.57666606,1.4992075,2.1670003,-1.0893065,-0.9620019,2.8037083,0.40636334,-0.00022248116,-1.1200655,1.2318085,-0.4337907,1.162772,-0.026704215,1.4098055,1.0551549,-0.2748484,0.4300838,2.234984,-0.21685451,-0.24009974,-1.4319596,-0.6045085,1.0685253,0.7570305,-0.59597117,1.8360738,1.8818693,0.86418146,-1.5260433,0.09861304,-0.5320368,0.57437694,0.1611555,1.2753612,0.8122557,1.6193492,1.1599067,1.5932049,0.948322,1.3601619,-1.3172961,-0.16541798,-1.6909624,0.059305202,-0.8477019,-2.0516949,0.38317472,-0.013380765,-0.5205549,-0.90863854,3.237765,0.25757343,-0.78979504,0.9713063,-0.47645396,0.15700266,-0.6129527,-0.079210415,-1.2668382,-1.4933348,1.0050986,1.5730444,-1.0240569,-0.8270427,-0.34596738,0.06158395,-0.46930987,-0.081778295,2.0685897,-0.6196399,-1.849533,-1.9635102,0.7420461,-0.026864992,-0.520874,-1.442283,1.8219566,0.71600956,-0.69291264,0.69842243,-0.06879385,-0.5801137,-1.66488,-2.1027224,-2.4104106,-0.08257506,-0.8374398,-1.0891092,0.3876527,1.4224128,-0.49915722,-0.92187256,1.4159659,-2.0585,0.50017667,-2.5075743,-1.0498254,-1.1242656,-1.2156243,0.99516445,-0.1336106,2.8709614,2.3788755,0.51268053,0.06582466,1.7177483,0.4537032,0.44687355,-0.35820946,-0.21712975,1.4413626,-0.1670907,0.3232808,1.6656008,1.4199085,1.912344,2.0626051
black,-0.29526132,-0.7632867,1.0799103,-0.15031503,0.68762237,-0.5151424,0.9476415,0.3973773,0.85514545,1.0818359,0.7556137,-0.2044521,0.8657523,0.48552567,0.931326,0.18070462,0.48304707,-1.4254102,0.28480047,-1.2067912,0.11025599,-0.40454257,-1.3048384,1.4890484,-0.22895704,0.8911786,-1.0121498,-0.21694666,-0.68267787,0.009406823,1.229854,0.5235375,0.09866084,0.052831292,0.8760021,0.87460446,-0.07241995,-0.27724367,0.9205842,0.18990393,0.15473469,-0.47260207,1.9271367,-0.55297977,1.6335626,-0.71013176,2.013876,0.802714,-0.4398089,0.46587723,0.5369249,0.020535672,-1.5670971,0.4877566,-0.9476954,0.9409805,-0.09855884,-0.23500875,0.41514573,0.44229898,0.1346554,0.034157787,0.4354829,-0.24949858,0.38310188,-0.3310749,-0.13499911,0.2525587,1.1349187,1.0260339,-0.5709534,0.09455057,1.9873555,-0.65561444,0.2208373,-0.22460523,0.75447977,0.119801834,0.22505732,-0.05963352,-1.1586273,-0.40547153,0.89340997,0.9598672,-0.9523543,-0.6577554,1.0518035,-0.21561947,-0.8616109,-0.93310666,0.4821724,-0.38374597,-1.2174048,0.8608279,1.1204022,0.7541607,-1.0947806,-1.1091485,-0.7813399,0.15970832,-0.43186378,1.4685518,0.0018597698,-2.521615,0.20847256,0.9884805,0.05597277,0.3206457,-0.5073804,0.75795096,-0.32951695,-0.21197005,-0.21032427,-0.22987372,-0.62927014,-0.9547043,-1.0667782,-0.79632753,0.2983638,0.014258974,-0.9497038,1.2982811,-0.36267936,0.47245598,-1.3133103,1.236066,-1.2335205,1.1708298,-1.5782521,-2.0605252,-0.69742215,0.7588512,0.40105748,0.09962458,1.3749009,0.02139865,0.04086094,0.6173799,1.0063078,0.8076527,0.23657945,-0.058425568,0.8139105,0.723384,0.57961726,0.5816559,1.1901536,0.15002362,0.32515916,1.5429448
depressive,0.25745732,-1.5230662,0.50208265,-0.56484634,1.382792,0.4168631,-0.10342451,-0.094080634,2.980742,1.642037,0.3699589,-2.0856078,0.850566,0.8227428,0.81320846,0.14903171,-1.5974174,0.100548096,-0.82674986,-1.4202011,-1.3123417,-2.7310412,-0.48486713,2.0689662,-0.08609454,0.14007391,-0.8068756,-0.15424593,-0.7646518,0.19072796,0.9646613,-1.0735003,0.07215149,-1.4468249,-1.2212297,-0.31121674,-0.70832694,0.41495684,1.2791973,0.36762273,0.8792225,-1.6021338,1.0027827,-1.2651558,1.0938544,-1.9198663,2.5790434,-0.9948351,-0.70944494,-0.2588636,0.37340528,0.0031914643,-2.1038625,0.27674758,-0.30715448,0.8696474,-0.73629045,0.57331103,-0.13533255,1.8951299,-0.52488035,2.037556,0.22936292,-0.38552818,2.320121,-0.51577765,0.7726261,-0.077548265,1.4314634,0.9653903,-0.039248765,0.38683748,1.4024225,0.1231017,1.5456657,-0.30004215,1.5461763,-0.3895149,-0.70882654,0.18377723,1.469809,-1.600406,2.080523,0.05800309,-1.1657046,-1.4225862,0.8151554,1.6446357,-1.9143144,-0.3736005,2.2410817,-1.3795718,-0.53996503,1.5350462,0.30400828,-1.7607236,0.29107714,0.3623525,-1.2963464,0.54884326,0.08205336,1.6955196,0.8453732,-2.8929863,0.074074365,1.2989211,-0.5920171,1.243543,-2.2998385,0.1891733,-1.4188248,-0.14617905,1.1575518,-0.24199131,-0.8829626,-1.4445113,-2.0146205,-0.28030065,1.5915921,-0.54855907,0.7004888,0.64010507,-0.7757718,0.467214,-0.5589711,1.5178543,-0.867702,0.63155174,-3.0692492,-2.0225067,-1.1604134,-0.6870038,1.7116724,0.7797738,2.7307363,-0.22840156,1.1863081,0.98259735,3.107507,0.96139586,1.563095,-0.8470898,-1.8412938,0.8666181,0.29270288,1.1258354,1.3425888,-0.7615274,-0.39542535,1.9983099
brutal,-0.580545,0.22641999,0.47036412,-0.04387325,2.5447056,1.1260042,-1.0229439,-0.20417725,0.83971214,0.027798608,-0.9004965,-0.576271,0.26131952,0.88723576,0.96349734,0.5993315,0.5122869,-1.1058334,0.7532081,-0.5704723,0.019081641,-2.464581,-2.2217019,2.8770757,-0.27724037,0.122668505,-0.21302924,0.52518976,-0.45969874,-0.27360544,0.7018791,1.0408235,-0.054165397,1.8148944,-0.082434624,0.9698426,1.8509053,-0.73611253,0.6278649,-0.34784257,1.4026879,0.17955625,1.4880532,-0.7213864,1.1453311,-1.0937036,2.314361,0.933147,0.52893585,-0.20526761,1.2668624,-0.8416948,-1.9452106,-0.03510645,-0.76421255,0.36115453,-0.4429151,0.36094487,1.8021328,1.9948788,1.0814452,0.023861174,-0.14655572,-0.348363,-0.38987577,0.55790347,1.6201499,0.052618906,1.9399781,1.6143962,-0.11933349,0.98192316,2.3289082,-1.6812849,1.1667477,0.23106992,0.952186,-0.14671639,-0.48751825,-1.2038935,0.25889415,-0.36156136,1.8996353,1.8050222,-0.6965105,-0.6282851,1.5288395,-1.8482518,-0.38926652,-1.5344049,-0.68569934,-0.49543476,-0.025097929,0.80483943,0.46947345,0.48701018,-1.5398574,-0.74618495,-1.1359013,1.8938661,-1.2560487,0.5329252,0.14834896,-4.009885,-2.29802,2.4743383,2.314455,0.9799807,-2.3702805,0.37820265,-0.08368468,0.1137199,0.01749348,-2.546306,-1.4304417,-0.5090122,-0.9366946,-1.3389719,0.3394593,-2.0357027,0.15618177,0.7593862,-0.5471831,0.75224894,-0.6612939,0.5721866,-1.4090528,1.2709885,-1.2065247,-2.194055,0.02162866,-0.9230539,-0.047418192,-0.36115372,2.1746588,1.4075949,0.68869025,0.30851716,1.2810911,0.2057982,1.8402822,-0.4801938,0.071291566,0.29152963,2.1690593,0.2752856,1.1523387,2.3280225,-0.27093834,2.7394557
trippy,-0.9402435,-0.8259157,-1.3805883,-1.4165367,0.3200474,-0.89738905,1.0912921,0.9179149,1.1804317,-1.7789018,0.81725776,-0.24955034,1.271505,0.36909398,0.535862,1.9197297,0.09333496,-1.6804954,-0.32017276,-0.58515275,-0.42000532,-0.7924631,-0.8915776,1.6983693,-0.018680284,0.7350188,-0.5446178,0.18340328,-0.4994931,1.7776195,-0.9608273,-0.58221024,-0.16490301,0.533045,1.3245404,-0.11133655,-1.5050397,-0.46999148,1.8869804,2.2742138,1.8524847,-0.648086,1.2038584,-0.685492,-0.3952306,-2.0886252,3.098442,1.734925,-0.5576509,-0.39711678,1.4174831,-1.3644185,0.56584305,-0.40015826,-1.6458179,-2.014318,-0.9544725,0.10313976,0.65509784,0.49167627,1.7057295,-0.25013563,0.9200377,-0.6565286,0.4566425,-1.9683349,0.710358,1.6959717,-0.34280035,2.7324045,0.81389254,-0.13445516,0.7775575,0.2966789,0.8537082,-0.5367633,-0.110028766,1.3953072,-1.0601069,0.44837245,0.48381445,-1.5905176,1.528079,0.41591492,1.6978067,-1.4526165,2.1422374,0.73008853,0.17658752,-0.73528814,-0.22879489,-1.3308159,-0.3728285,-0.65464133,0.9180344,1.3931371,-2.2770705,0.2776693,-0.23911995,1.1870689,-0.8169053,1.318953,0.71256745,-1.7772772,-1.230256,-0.3005597,-1.3909953,-1.2132351,0.50161505,1.4687388,-0.10821349,-0.15304479,-0.45798123,0.15986189,0.9410391,-1.1961315,-1.675975,-1.6926682,0.95136166,0.17099488,-1.4593351,0.4872271,-0.5776078,0.34900305,-1.9398835,0.86236984,-0.6525275,1.6086308,-2.9050052,-2.763137,-2.114169,-2.5772507,0.605232,-0.59875286,0.8067193,-1.0552588,-0.006859743,0.88760126,2.1398752,-1.0452517,0.11997716,-0.764878,0.6701915,1.2132543,0.7088049,1.0264931,0.91728336,0.8917187,-1.2867571,1.4517016
dark,-0.7157673,-1.1031464,1.5959078,-0.8612318,0.08537499,-0.83814967,1.2676173,0.9682985,0.71404874,0.6144166,0.8497246,0.48148763,1.1364561,1.4797356,1.4704185,0.5420087,0.22732776,-0.7571733,-0.2194425,0.9952935,0.30871183,-0.9830243,-0.44952515,2.4249482,-0.91732824,0.38891187,-0.48539826,0.1497357,-0.6895765,0.5629583,2.147743,-0.5385893,0.50437057,-0.43887347,-0.373819,-0.8260543,0.20585454,-0.98032707,1.569634,0.6532865,0.57089555,0.05708825,1.2387754,-1.1190464,0.22954223,-1.2276648,1.9359494,0.5248231,0.6710093,0.056791328,1.2080282,-2.0798926,-1.2602054,0.438753,-0.66766024,-1.1961391,0.6409607,0.5334284,-0.31106672,0.79065853,-0.3503829,-0.009228056,1.3258487,0.1521338,-1.746485,-1.5022607,0.81597865,1.4441106,0.6689869,0.695361,0.4388763,0.29183078,2.012818,-0.1853242,0.7206747,-1.4321797,-0.14493385,0.5037298,-1.4099925,-0.7737019,0.265789,-0.69787645,0.9147826,0.20939754,-0.038198944,-0.4382279,0.09496174,0.20994276,-0.32468507,-0.5597571,0.09573074,-0.6154351,0.62606066,0.77912104,0.19782597,0.0568719,-0.44937983,0.2550422,-0.66788584,0.7250386,-0.53935826,0.81461895,0.37955448,-2.8469799,-0.42218456,-0.30226392,0.6204943,0.091229685,-1.3032913,0.88648194,0.5550257,0.63640445,0.5304369,-0.94214565,0.5563717,-1.8413966,-1.3355954,-0.8370656,-0.33781767,-0.6616794,-0.13487992,-0.06971451,0.52415115,0.8307092,-1.3919265,-0.01201283,-1.5398917,1.3027452,-1.6469553,-0.9709387,-0.34819832,0.21231493,1.8030298,-1.1973389,1.6557559,1.8877844,1.2273276,-0.047765482,1.0736452,-0.75400996,-0.03496389,-0.52022886,-0.30533317,0.30030823,1.2957603,0.3926152,1.1848546,0.8879938,-0.3701818,1.4271364
