term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199
black,-0.7745539,0.214758,0.6189322,-0.41192612,-0.17302409,-0.54733276,-0.49845243,0.5173576,0.71194625,0.34497857,0.34203947,0.050598316,0.7890732,-0.71047765,-0.033137403,-0.14849612,0.07803832,-0.3072064,0.016197577,-0.22920641,-0.43066597,0.16682895,0.43371835,0.7083457,-0.21096614,-0.2622567,0.23900399,-0.51360345,0.48549783,0.6289089,0.15507677,-0.24987255,0.030503158,0.43206123,-0.44750395,0.11086251,0.03663005,-0.6194174,-0.91282684,0.19944528,0.16748683,0.5043292,-0.29828507,-0.18264097,0.22012128,0.15712816,-0.03206918,-0.85457486,0.6714913,0.14931051,-0.53482133,0.077052906,0.2817469,0.26070055,-0.07564428,0.5328076,-0.8021387,-0.38777635,0.15616663,-0.02087207,0.3213796,-0.7665455,-0.38464636,0.27718312,-0.118522264,-0.11937026,-0.33475417,0.5463442,0.67173326,-0.019462315,-0.1786151,0.05462527,0.45158705,0.48619136,0.70393294,0.38480985,-0.11087706,-0.20385334,0.884109,0.3096255,-0.13399917,-0.06294748,0.07642378,-0.10125133,0.53059965,-0.02269163,-0.28536707,-0.050200485,0.12029441,-0.1483497,0.33133665,-1.2065517,0.18012284,0.4166687,-0.4801984,0.03390961,-0.28178158,0.004326776,0.25143233,-0.10704092,-0.04606818,-0.28374925,-0.14606649,0.68485296,-0.2542072,0.7705638,-0.25965786,0.35460433,0.27608156,-0.17074041,-0.17940325,-0.19960208,0.5731109,-0.009584765,0.17956291,0.025199246,0.43570274,-0.091063306,-0.44940147,-0.15497363,-0.17701079,-0.18826161,-0.078939795,0.0074702213,-0.3263692,0.22505441,0.05530237,-0.5084243,0.9546751,0.8789123,0.0061968006,0.2242024,-0.13699159,0.4422545,-0.48645666,0.40403187,0.28304705,-0.38085136,0.06153154,0.020659013,0.53890115,-0.65374684,-0.49750662,0.012930116,0.30562943,-0.001420702,-0.84356594,0.65920943,-0.12181716,-0.079004854,0.19757426,0.3115874,0.59162134,-0.55795896,0.16423684,0.3822623,-0.1974242,-0.683803,-0.3877015,-0.3568496,-0.3191645,0.065797165,0.31887093,-0.52561855,-0.07877216,-0.025000794,0.87270576,-0.868602,-0.6899326,-0.4971717,-0.4837465,0.107362576,0.302318,-0.25339693,-0.70342743,-0.32450762,0.35799637,0.19907938,0.3878485,-0.053864338,-0.6971238,-0.6238262,-0.30472043,0.2580381,0.62352663,0.022469288,-0.47903743,-0.03583188,-0.9697262,-0.4312445,-0.6594043,0.24753548,-0.30691984,-0.65665627,0.18809928,0.038126674,-0.38142285,0.2394935,-0.6923732,-0.12867965
depressive,-0.623488,0.15203437,0.3451348,-0.43143108,-0.28345138,-0.17831165,-0.07626088,-0.56443757,0.48219186,0.19198418,-0.16298579,0.022689521,0.009674612,-0.020020125,0.056929793,-0.116685644,0.4675814,0.06494681,-0.004942863,0.12524675,-0.28986287,-0.4358325,0.33806208,0.84307075,0.17275031,-0.046280585,-0.22517028,-0.36993554,-0.3383412,0.9774203,0.19680613,0.14079969,-0.98858494,0.5418759,0.38146102,0.22938536,0.06955682,-0.11810479,0.35099357,-0.3069818,0.012388731,0.11586959,-0.63355577,-0.2942129,0.8104968,-0.11662448,-0.23276779,-0.020203676,0.10379915,1.0093806,0.13289087,0.76203334,-0.10809523,-0.4471109,-0.19201712,0.13327225,-0.5466525,-0.32239267,0.19493584,-0.50931853,-0.21495596,-0.5719984,-0.37182721,-0.66328794,0.27139375,0.4994953,-0.5041971,0.48862925,-0.17579314,-0.1248924,-0.89210373,0.0022009998,0.5666919,0.25913277,0.224068,0.298218,-0.045624234,0.26103756,-0.2467098,0.41480806,-0.36674705,0.31271943,0.62818,-0.37537178,0.30441114,-0.08066323,0.076538935,0.0005061645,-0.48537856,-0.17302608,-0.22850934,-0.28582925,0.6297665,0.50512147,-0.24317771,-0.199724,-0.33735877,-0.39563698,0.05937197,-0.85961866,-0.38327286,0.55814326,-0.44380003,0.16855639,0.4068026,0.065926,-0.23186292,-0.0264916,0.116682924,0.06632272,0.703702,-0.125585,-0.07701824,-0.3662179,0.033048857,-0.35084638,0.18300694,0.25494784,-0.7526072,-0.67719567,0.038651887,0.22173727,0.1631741,0.07552238,-0.27398002,0.6237742,0.1457619,-0.18977769,0.6097058,0.65430903,-0.1846128,0.08902669,-0.0832271,0.16372626,-0.6562562,0.5943581,0.37664306,-0.6687306,0.19357626,-0.0040039774,0.016922073,-0.07027319,-0.32458684,-0.38795134,-0.16163303,-0.14316438,-0.6896378,0.16339411,0.09988509,-0.35782626,-0.7755153,0.35800883,0.20463769,-0.11810659,-0.4887704,-0.08277742,-0.6583339,-0.7203676,-0.09755888,0.6800346,-0.50935423,-0.13728258,-0.22220013,-0.22459935,-0.033072844,0.45939595,-0.2197886,0.46067387,-0.53595954,-0.45013422,-0.6239195,-0.0009156293,0.40255937,0.2147168,0.048827942,0.16060334,0.7207239,0.23959439,-0.55944777,0.03777093,-0.38749242,-0.47736758,-0.4100014,-0.14602122,0.5251249,-0.67703044,-0.034003925,-0.64625907,-0.5978523,-0.012599307,-0.8844752,-0.069557674,0.35765225,-0.47582978,-0.27405447,-0.046932142,0.113280244,-0.3242252,0.086085014,-0.075641744
brutal,-0.4797386,0.3162197,-0.16359192,-0.73898125,-0.6159678,-0.5771673,-0.2522421,-0.29154378,0.053339303,0.43609822,0.58572876,0.61448896,-0.12850025,-0.2723351,0.028813288,-0.055035383,0.7187845,-0.7195276,0.10032462,-0.06809563,-0.2387599,0.007332197,-0.33198836,0.8636473,-0.2210391,0.3583169,-0.009627229,-0.5675818,0.29861835,0.08311201,0.043007854,-0.102647975,-0.35085264,-0.18537113,-0.22719662,-0.1345913,0.0017439227,-0.2740356,-0.85774666,0.4145971,0.034558974,0.5274985,-0.15894237,-0.2424863,-0.17524129,0.44004908,0.687413,-0.1196683,-0.16095659,-0.50669134,0.036180373,-0.36962098,-0.24017641,-0.33680162,0.44898787,-0.09622642,-0.922526,-0.56158674,0.068390325,0.3102995,0.49650282,-0.24588455,-0.7317424,-0.2111245,-0.03303162,0.63218313,-0.5756234,0.6642395,0.9042808,-0.4385221,-0.46734577,0.10637116,0.23867367,-0.041625604,0.7965516,0.13220225,-0.36569557,-0.64921784,0.23386185,0.028054787,0.17524049,0.29166257,0.8985282,0.5081831,0.090353206,-0.35455686,-0.14971606,0.16274415,-0.36327934,-0.31393895,-0.6811192,-0.65624166,0.45943275,0.6214423,-0.10981839,0.2594375,0.06660024,-0.25544462,-0.029688738,-0.04888926,-0.6053865,-0.6968555,0.98786205,-0.15380487,0.8350943,0.28253102,-0.07088419,0.22414744,0.28643525,-0.5762099,-0.30135286,-0.48231426,0.19918147,0.31652483,0.12213646,0.44005284,0.5823918,0.45374882,0.3345734,-0.25506482,-0.23771836,-0.24201493,0.27070418,0.025564607,-0.12174471,0.25793585,0.025175665,0.06861551,0.040002976,0.05601492,0.46514073,0.26281515,0.029538658,0.62470883,-0.1955224,-0.09803777,-0.31711152,-0.284128,-0.28259704,-0.5833217,-0.107015595,-0.3292421,-0.6250533,-0.7217041,0.1708415,-0.14053677,-1.024318,0.4047501,-0.10649015,-0.0034804314,0.27904993,0.118136406,0.28738278,-0.062841214,-0.11821626,0.033546932,-0.22695789,-0.16578498,0.19712912,-0.22066565,-0.2870528,0.6621773,0.014732956,-0.37461212,0.33646873,-0.3889849,0.2483593,0.24304129,-0.37916622,-0.2164153,-0.34768558,0.6919003,0.8111313,0.06521005,-1.2216699,-0.15185513,-0.39822507,0.7668421,0.22849865,0.16543463,0.14719783,0.07120165,-0.3873417,0.3597515,0.48862943,-0.4246576,0.10322553,-0.52879345,0.01966437,0.6354492,-0.2575832,-0.75058836,0.21509236,-0.46308666,-0.235049,0.34180787,-0.081484385,0.33603984,-0.6282948,0.34515813
trippy,-0.4157275,0.1971269,-0.03429233,-0.50938684,0.04160276,-0.5783731,-0.18287848,-0.33557338,0.11872278,0.52552056,0.16652423,0.32603094,-0.18275605,-0.018231692,-0.42715988,0.00834019,-0.1400857,-0.09186086,0.07945556,-0.04443938,-0.22183472,-0.37024912,0.22363545,-0.12957492,-0.24510445,-0.6692272,0.059046715,0.053093098,-0.3663942,0.45033953,-0.17717643,0.60552657,-0.06098993,-0.5204125,0.120422326,0.21608621,0.1664364,-0.3624936,0.01924465,0.26521507,-0.059348866,0.527154,-0.18746631,-0.04813593,-0.0414571,-0.37118563,-0.4123975,-0.085414626,0.030134957,-0.15640444,-0.13500623,0.055258285,-0.28329846,-0.22091657,0.17457907,0.15018153,-0.10087186,0.034111243,-0.20329647,-0.8025296,0.61739004,0.23973237,0.0023407228,-0.22821926,-0.23165882,0.4639365,0.22955285,0.5170847,0.20941871,-0.13558862,-0.23996274,0.30193195,-0.2390245,-0.39063445,-0.6735243,0.12803404,-0.69046295,-0.5274044,0.09416372,0.30698067,-0.26684132,0.24132128,0.27250284,-0.30300373,-0.781125,0.1538724,-0.14161427,0.33922023,-0.40475702,0.0648198,-0.5075377,-0.23374367,0.2667325,0.42288512,-0.6985423,0.16459548,-0.21596637,0.014029271,0.16077977,-0.14203258,0.045636125,0.16254653,-0.041024774,-0.55419433,0.1651859,0.06867803,0.5568678,-0.09820323,-0.7513663,0.09913939,-0.32937834,-0.6775288,0.04575665,0.02491863,0.4729466,0.55426455,0.10517327,-0.10845308,-0.36607572,-0.75935453,-0.099777624,-0.048311673,0.045740783,-0.029282121,-0.25530675,-0.676647,-0.050585847,-0.2411616,-0.7438434,-0.1606598,0.41402403,0.24744262,0.30365795,-0.41462985,-0.008005391,0.404021,-0.09616538,-0.32525775,0.23893213,-0.33534473,-0.2852795,-0.40105736,-0.48345017,-0.13196976,0.12264447,0.18839571,0.0950982,0.19037057,-0.14330208,-0.49961206,0.0850689,0.78592944,-0.41309917,0.5259124,-0.4672107,-0.62557256,0.17764479,-0.21406136,0.0780462,-0.072009556,-0.16666701,0.03390162,-0.48806813,-0.5640919,-0.06660516,0.47188613,0.5233355,-0.11603372,0.02254501,0.43605703,0.35053506,0.3450654,0.47258043,-0.16620022,-0.25345466,0.23291656,0.38078502,-0.021415716,-0.14331943,-0.3382942,-0.2747375,0.57226497,-0.31618467,-0.16792916,0.58168805,-0.0995028,0.23363398,-0.066459715,-0.19813326,0.30301052,-0.032342825,-0.37013367,0.37016228,-0.2550607,-0.27760085,-0.45639402,-0.15428531,0.2002832,0.14709151,-0.18888646
dark,-0.6226988,-0.21209835,-0.034699634,-0.5099704,0.033768345,0.26478985,-0.44975367,-0.5469595,-0.32137585,0.1964071,0.58189785,0.1215484,-0.023908561,-0.4669518,0.8863938,-0.19878007,-0.1516593,-0.9110404,-0.07086188,-0.3689802,0.4328896,0.049318064,0.620439,0.27141762,-0.5160342,0.15913686,0.03329844,-0.35979292,-0.5089369,0.38838747,0.26468506,0.37152812,-0.5458047,0.3274827,0.4081616,0.13271263,-0.27484965,-0.44099274,0.047161847,-0.48163658,0.19520098,-0.30350727,-0.44639745,-0.01589263,0.016988419,-0.19525266,0.030769117,0.23919713,0.03550594,-0.022636108,-0.11742786,0.069337666,0.2798888,0.108686104,-0.06016858,0.60249615,-0.48917425,-0.11855421,-0.3104911,-1.0383179,-0.05107013,-0.08410161,-0.5374845,0.06524703,-0.3090638,0.59542125,0.05003915,0.45870334,0.8076484,0.27604866,-0.1823372,0.30962417,0.3442832,0.4056046,-0.4187274,0.2858535,-0.32835022,-0.24514127,-0.09087188,0.99944323,0.03890989,0.29032207,-0.26610288,-0.3930033,0.3035469,0.34117073,-0.597346,0.69441044,0.61276674,0.5469684,-0.35437816,-0.6158842,0.4289305,0.2501074,0.23777927,0.4810937,0.09113252,-0.62502223,-0.14192694,0.10475268,-0.36347675,-0.1251993,-0.29780617,-0.3643191,0.5239766,-0.14943154,-0.4504939,0.12693216,-0.7180288,-0.7047143,0.12905139,-0.13700329,-0.24131571,-0.39264777,-0.19152664,-0.0616632,0.70894235,-0.6734259,0.103126585,-0.4527371,-0.82692903,-0.41343996,-0.6328973,-0.65131694,0.39148062,0.46899536,0.4856755,-0.5254279,-0.1086844,0.35167313,0.13666208,0.27599683,0.32940054,0.4415868,0.11450128,0.15839149,0.06959036,-0.38709077,0.38357913,-0.021673765,-0.29748476,-0.4668681,-0.24101925,0.33692104,-0.05848735,0.064238496,-0.5144429,0.7444217,-0.32484326,-0.560664,-0.37040213,0.96297544,-0.13788168,0.2811553,-0.33751217,0.054518953,-0.062308747,-0.3378959,0.3183653,0.63102776,-0.81597483,0.28627664,0.119082354,-0.2689814,-0.46348375,-0.7044642,0.28229338,-0.34683505,-0.18045862,-0.18325879,0.1388065,0.2421488,-0.012733095,-0.08940469,-0.22261088,0.35974813,0.008564499,-0.492664,0.4430299,-0.0077096946,0.18495786,0.32877117,-0.29207605,0.6303838,-0.19809309,-0.819959,0.44461864,-0.09267412,-0.22717227,-0.26953268,-0.7564906,-0.17949478,0.59361446,-0.30565208,0.34333622,0.42055145,0.19743447,0.18318959,0.32383654,0.08479988
lonely,0.42223346,-0.49655464,-0.5456785,0.22545238,-0.12864152,0.024171239,-0.8142711,-0.44785798,0.20553072,-0.27883282,0.6124662,0.17031647,-0.22934547,-0.38384774,-0.06451123,0.1266706,-0.23297377,-0.48226935,0.062163327,-0.14508271,-0.16650493,0.052070893,-0.31160423,0.1169412,0.59867406,-0.7979976,-0.12807976,0.39307612,-0.1451787,0.16839963,0.008824226,0.5436205,-1.1347471,0.14694123,0.16385996,-0.04883119,0.13897426,0.14274566,0.07731639,0.022667568,0.5847815,-0.36625355,-0.38507682,0.08005439,0.52477294,-0.051950358,0.35315576,0.19119234,-0.09392271,0.2817998,0.4921711,0.47970745,-0.722943,-0.47636393,0.64269954,0.33905068,-0.7361859,-0.71222126,-0.10786059,-0.28376296,0.085375994,-0.048518404,-0.7669932,-0.34348962,-0.46382222,-0.0066600633,-0.22786988,0.025538001,-0.34176868,-0.5784574,-1.711212,-0.15655665,-0.004724689,0.5231944,-0.55848,-0.09222436,-0.25437158,-0.44970682,-0.35788947,0.7252883,0.0019862547,-0.3458172,-0.050290138,0.11460363,-1.0000511,0.3039316,0.21118836,0.5750477,-0.77159804,-0.4703507,0.7475684,-1.0077131,-0.31410712,0.05308978,-0.31941503,-0.20361152,0.07858336,-0.2777333,0.09334996,-0.34717953,-0.047101878,0.3006799,0.01791126,-0.79213566,0.014478092,-0.7504524,-0.40331647,-0.046295542,0.081195675,0.69182456,-0.020169476,-0.35740343,0.62537163,0.39184707,0.8906973,-0.31542397,0.26894078,-0.16048425,0.5599749,-0.2740268,-0.16633593,0.079370566,0.52196616,-0.12145623,-0.25905022,-0.21608166,-0.36942416,-0.95338124,-0.61852604,-0.13408156,0.18965435,0.14015348,0.28028584,-0.39278728,0.0038322138,-0.2695279,0.25957572,-0.3567846,0.29940742,-0.055981684,-0.011501662,-0.4664153,-0.87675446,-0.47659683,0.7657491,-0.81169003,0.01732515,0.27076066,-0.96289444,-0.34721696,-0.19134715,0.56189966,-0.2386842,0.05919533,0.4134074,0.11257812,-0.2385105,0.5809883,0.273778,-0.22528434,-0.6137929,0.061092038,-0.15515324,-0.24401878,-0.026049819,0.37618893,-0.30830052,0.21334541,0.09144732,-0.5838019,-0.48426512,-0.065282166,-0.13697825,-0.47482407,0.1047568,-0.4646822,-0.39023453,0.26487875,0.5946432,-0.21785419,-0.14867805,-0.5849701,-0.70554656,-0.026354233,0.1379297,-0.28700867,-0.35607788,-0.32145718,-0.09523935,-0.1532131,-0.25065592,0.2972412,0.53765416,0.19195215,-0.19194417,0.28212786,0.48139885,-0.37481725,0.8675297,0.0010549356
quiet,-0.35810158,-0.35654926,-0.8422864,-0.0391199,0.020291338,-0.18605503,-0.13696158,-0.55467093,0.15478186,0.5185015,0.9211979,-0.20096584,0.050991904,-0.19868991,0.13286221,0.79969674,-0.3048776,-0.21115713,0.40609735,-0.25760618,0.15053253,0.0031451513,-0.46975917,1.42923,-0.081195004,0.635758,-0.2952569,-0.29982373,-0.3945003,0.26929665,-1.0833495,0.2888069,-0.47999406,0.34688303,0.09722066,0.56464547,0.5338259,0.05030732,-0.24299042,0.27806032,0.056124948,-0.15702483,-0.13767192,-0.29302987,-0.26427826,0.02785541,0.5209892,0.33393422,0.58687645,0.4922125,0.1428344,0.13372645,-0.54988647,-0.34638453,0.19459006,-0.19887139,-0.42612994,0.35706022,-0.14990884,0.13123575,0.34036505,-0.44076708,-0.05434428,0.47514036,0.30138,-0.2482263,0.19257754,0.353916,0.19500256,-0.19402541,-0.29314584,-0.18738398,-0.42168874,0.48414811,-0.56854576,-0.35989186,0.60169715,0.06472876,-0.15010871,0.025846358,0.026016759,-0.08156397,-0.1387886,-0.017363992,-0.13649195,0.016795672,-0.86242527,0.46402514,0.009416923,-0.40840656,-0.17337923,0.09065942,0.5997968,0.7830179,0.072743125,0.40954378,-0.07426574,-0.2234891,0.17391528,-0.2968077,-0.3571278,-0.16743116,0.11203614,-0.1693771,0.41502777,-0.24379614,-0.45548692,-0.4442499,-0.39299434,0.03923138,-0.059495073,0.04082149,-0.10016984,0.23557559,0.57564116,0.16294585,0.27737686,0.19320692,0.49893132,-0.7739714,-0.53360826,0.31232926,0.14899449,-0.6030004,0.1541513,0.66937405,0.34420905,-1.0628941,0.22019506,-0.24205674,-0.29110548,0.03300426,0.68083507,-0.5599114,-0.22314468,-0.13944554,0.51465935,-0.3941238,0.061732568,0.28444028,0.69455457,-0.68520474,-0.10814744,-0.49112165,0.5220866,-0.58269393,0.53142273,-0.02419951,-0.013397496,-0.4429636,-0.16741818,-0.471878,0.384789,-0.39484572,-0.8749949,-0.40072942,0.3683335,-0.053364966,0.13336727,-0.1109887,0.09513595,0.3089708,0.20202303,-0.41694814,0.4551207,0.5118105,-0.22767504,0.13425542,0.27908888,0.24603127,0.22755967,-0.48787355,-0.22726639,0.16354536,0.05953525,0.13312732,0.14353335,0.5950014,0.13831164,-0.016872462,-0.6546926,-0.12545377,-0.65568227,0.20456511,-0.43160528,-0.22949481,-0.18283486,-0.082028,-0.06337139,-0.55162376,-0.17025785,-0.33213264,0.12919556,0.5411812,-0.66969573,0.19786556,-0.7991795,-0.0007244345,0.3648474,-0.5524425
tired,-0.45056966,0.11498645,-0.26514006,-0.61147094,0.04443426,0.34948575,-0.8232332,0.09317533,1.2421731,0.09337101,-0.6847812,1.2763282,-1.1174746,-0.3423287,0.29104456,0.5071465,0.32813245,-1.3093171,-0.6160428,-0.08934878,-0.14980392,0.82664204,-0.8553925,0.9834101,-0.2003336,-0.78283864,0.038324147,-0.19531994,-0.35534033,1.2426445,0.3644834,-0.14549023,-1.3663223,0.3439019,-0.13072418,0.9739889,-0.08326773,0.0361541,-0.16839555,-0.66665184,-0.28959757,-0.7267662,-0.07732547,-0.5103849,0.38123757,-0.28745887,1.2125238,-0.12791818,0.06136952,-0.5072722,1.3165348,0.6988176,-0.024075288,-0.55367446,0.5259673,0.43357426,-0.5246173,0.13826934,0.4799414,0.13254832,0.19333464,-0.18105802,-0.6764011,0.26183176,-0.586004,0.6915711,-0.61187404,-0.73288184,0.59586596,-1.0252011,-1.003888,-0.19446057,0.42164108,-0.21875383,0.052095868,0.46679536,-0.91345745,0.59865606,-0.058204904,0.27099532,0.06134164,-0.21237779,-0.12025016,-0.41308364,-0.22392365,0.28189006,-1.0116662,0.090143576,-0.61914337,0.5549878,-0.5515957,-0.71034265,0.7534944,0.20807803,-0.67750555,0.4790625,-0.18940254,-0.5368003,0.20846526,-0.49691188,-0.45152682,0.07334168,0.1456249,-0.4725725,-0.3432231,-1.5334113,0.42399037,-0.44600818,0.035353094,-0.041001327,0.7453968,-0.20111832,-0.016094828,0.56476057,-0.4885572,0.24962914,0.7234236,-1.0505242,-0.3674012,0.10434086,0.20152813,-0.083779186,1.1735791,0.39800495,-0.10681913,-0.5069449,0.0071412832,-0.9958307,0.055273905,-0.73139745,-0.48041272,0.8171931,0.3227202,-0.56750846,0.440445,-0.4400867,0.43407297,-0.52120924,-0.3989705,0.21733831,-0.49630865,-0.173038,0.12651986,-0.22204968,0.13576703,-0.2923171,-0.14219598,-0.46611318,-0.46102187,-1.644143,0.4142597,0.36153165,0.34594318,0.430567,0.01036183,-0.97195745,-0.6244907,-0.19952011,-1.0300452,0.85177803,0.12162516,1.1778436,-1.0005049,-0.4904537,0.67338973,0.9020257,-0.4498827,0.9573155,-0.38981882,-0.23719291,0.17477633,0.8719303,0.079700895,-0.2015236,-0.44949323,0.85758036,-0.35957053,0.12616295,0.45182753,-0.75259346,-0.4522897,0.49523813,0.043216985,1.0359108,-0.010710958,0.4860147,-0.6828951,0.4111598,0.29530385,0.3477341,-1.2398831,-0.05838234,-0.5355935,-0.7509258,0.123850845,-0.8466876,-0.6914277,-0.53014565,0.14984457,-0.4192596
gloomy,-0.34941247,0.453999,-0.3125389,-0.4448699,-0.05873871,-0.26264507,-0.46569225,-0.43222138,-0.015764045,0.27652034,0.36324158,-0.5618901,-0.008148175,-0.5918378,0.013654559,-0.2431154,0.20544516,-0.59989655,0.41595736,0.4034532,-0.29374185,0.35051516,-0.04867428,-0.06157586,0.07711063,0.3444665,0.16743124,0.12963338,-0.84009683,1.0352911,0.3228548,0.42712647,-0.5909097,-0.27719122,0.25000155,0.47122106,-0.2862549,-0.31983742,0.3162665,0.6219002,0.48086718,0.53778315,-0.20128462,0.122034416,-0.5506681,-0.3949261,-0.56466806,0.6159613,0.08245869,-1.1275009,-0.018624116,-0.023802478,-0.23054951,-0.41451657,0.21140313,0.19108166,0.065080196,-0.48556694,-0.5054982,-0.08914762,0.24673453,-0.6980258,-0.53998137,0.77439344,-0.3423951,0.8797255,0.12961957,0.10751431,0.39899874,0.7440181,-0.634532,0.07103611,0.8025098,0.48481566,-0.43719032,-0.14962368,0.22505127,0.0472237,0.8437364,0.60460114,0.83230436,0.3640611,0.3285825,-0.0638153,-0.2828066,-0.4491529,0.16208762,0.0070964633,0.046191346,-0.24924016,-0.55556136,-0.75786865,0.7046954,1.1759276,-0.4750668,0.22888368,-0.38450024,-0.1326656,0.5658792,-0.5091915,0.17770395,0.21807863,0.118978865,-0.56833935,0.07386152,-0.5642603,-0.38971278,0.09724319,-0.48656455,-0.21343762,-0.04645364,0.43159345,0.96532404,-0.9668524,-0.8346899,0.5855757,-0.04926946,0.043818798,0.51033753,-0.11927914,-0.5518237,-0.593296,-0.34053102,-0.6174487,-0.22997111,0.46182078,0.06508368,-0.36879385,0.16055794,-0.5131773,-0.12386843,0.33432597,0.06844677,0.47247636,-0.5430343,0.3788965,-0.08554765,-0.53713405,0.081772305,0.36483282,0.4083375,-0.6003872,-0.17059703,-0.40241387,-0.25026497,-0.19375864,-1.1674408,0.29089627,-0.26234397,0.09987348,0.64747834,0.5440192,0.06999204,0.22487165,-0.41708937,-0.2760489,0.5850114,0.28836244,0.6060599,0.35834616,-0.04148877,-0.52437246,0.3404584,-0.4673922,0.6382155,-0.368053,0.24518454,-0.016830737,-0.31334427,0.0041163242,0.36073512,-0.34720936,0.6795631,-0.4904754,-0.12622666,0.62586796,0.6129944,0.096012,0.017054364,0.7557643,-0.62457377,0.15352285,-0.7747715,0.020711347,-0.07749776,0.22565895,0.33157104,-0.7957117,0.37104884,-0.7292809,-0.23068866,-0.41947937,0.39224502,-0.2656214,-0.23277181,0.26786983,0.4592093,-0.29525277,-0.1791451,0.05858427
loud,-0.3684201,0.21706714,0.050216936,0.37305385,0.5387872,-0.42415082,-0.2383371,-0.19091406,0.19125348,0.22390889,0.96213585,0.076523595,0.63922,-0.12311514,0.09640526,0.06821137,-0.05193061,0.60635483,0.2597336,0.26757443,0.08600372,0.10748598,-0.36198303,0.61316496,0.6394201,0.52834046,-0.26972497,-0.0416244,-0.15836753,-0.03867052,-0.11295778,0.4641739,-0.5826672,-0.027767925,0.05747342,0.80458736,-0.08377093,-0.24172431,-0.27380678,0.021935519,0.052170713,0.1530241,-0.576881,0.36817315,-0.47062156,-0.35124445,0.5542787,0.27312416,0.090253554,0.4849137,0.29186282,0.12763686,-0.84545636,-0.029115455,0.34472513,0.32513434,-0.20863874,0.6213592,0.022093104,0.47088924,-0.13342758,-0.67750734,-0.281859,0.5564288,0.12318134,0.17784587,-0.5572062,-0.10727005,0.7196467,-0.42267418,-0.6862125,0.6513755,-0.07003406,0.35666808,0.18330011,-0.3993602,0.50515556,-0.15912142,0.20952693,-0.13815215,0.533251,-0.024680458,0.49039325,-0.2383905,0.10623282,0.22622244,-0.18852003,0.008400441,-0.34607613,-0.39304185,-0.3953161,-0.008789195,0.082869634,0.41720182,0.06892832,0.16371475,-0.19683874,-0.16144918,0.5241325,-0.64779216,-0.93768805,0.158038,0.24982911,0.27700156,-0.06987976,-0.52123475,0.017753694,0.09666558,-0.39106074,-0.3088054,-0.0100522665,-0.27854097,-0.34699827,-0.038239926,0.12883559,0.63205004,0.67839414,0.127653,0.034469858,-0.42478058,-0.042241387,0.059677303,0.018861188,-0.57928395,0.91442996,0.6319338,0.30903903,0.36693382,0.12778689,-0.81757414,0.30832863,0.5284821,0.1754117,0.14789794,0.33398354,0.14286928,-0.034294106,-0.9070601,-0.32031018,0.45224738,-0.39004412,-0.5565261,-0.31368423,-0.5215265,0.23736061,0.027342243,0.22918847,0.53827095,0.19883956,-0.25492153,-0.06270091,0.14874765,0.08697266,0.31543955,0.09655543,-0.45339057,0.3280953,0.28092873,-0.28156656,-0.0030843953,-0.3230658,0.4319096,0.79602575,-0.21239668,-0.8375095,-0.025939269,0.21050203,-0.04612155,-0.03678659,-0.2750715,-0.23826794,-0.49097848,0.20125303,0.5394232,-0.26534918,-0.17142968,0.30679366,-0.34231314,0.19412175,-0.5263553,-0.175075,0.7935663,-0.11673202,-0.758067,-0.61689055,0.5414528,-0.30357742,0.17854951,-0.12234173,-0.07097763,-0.1714392,-0.48922744,0.06853613,-0.035522413,0.1645299,-0.07577196,-0.67150545,0.45353594,0.055492897,0.39039934
