term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
funk,0.06919213,-0.33297613,-0.031600256,0.1868705,0.22274138,-0.700179,-0.51269895,-0.21999426,-0.7227897,0.13730547,-0.009318065,0.14746091,0.14880869,0.39125618,1.0466846,0.24489763,0.39369756,-0.24020073,-0.37021372,-0.16130257,0.112945415,-0.20787229,-0.527588,-0.2617032,-0.6513022,-0.3999042,0.048522536,-0.10911981,0.20048423,0.6215122,0.36111364,0.6128774,-0.21496324,-0.23795132,0.52273893,0.68892676,-0.170583,0.15802567,-0.13977797,0.49136466,0.22893514,0.07258738,0.07934098,-0.3237747,0.374334,0.09595543,0.60643315,-0.7419943,0.031739336,0.32844508,-0.19117674,0.11370441,0.51664484,0.14707515,0.20020345,0.027253605,0.39525872,0.11730506,0.284015,-0.09765736,0.3226536,-0.17569222,0.3873999,-0.20705943,-0.33161503,-0.09229317,-0.012691819,0.53408396,-0.17116067,-0.03611581,0.31408194,0.32460362,1.2041322,-0.37418604,-0.12387858,-0.074386716,0.46153358,0.1548582,0.067014955,0.74105537,-0.51631016,0.5521554,0.014625397,1.2948574,0.5849082,-0.20821515,-0.12197134,0.26749825,0.39575183,0.34887078,0.097934835,0.08163316,-0.01540295,0.02524663,0.34549764,-0.19406725,-0.3800307,0.13407798,0.23822579,-0.24317485,0.023056203,-0.10492602,-0.47323442,0.5217427,-0.41578025,-0.34292337,-0.69490397,-0.26280892,-0.5012122,-0.02289819,0.014955598,-0.35661727,0.11666517,-0.8729417,0.0694437,0.28466952,-0.25210807,-0.2302218,0.33953962,0.6466863,0.5124164,-0.17386942,-0.3833544,-0.5156482,-0.041712068,-0.7606215,-0.17345357,0.26936632,-0.074444294,-0.408421,-0.036309812,-0.71863186,0.19407067,0.5168341,0.21305491,0.03571182,-0.05270784,0.717835,0.112889,-0.28513202,-0.83201516,0.21038438,0.005783815,-0.4731963,0.7318788,-0.53274703,-0.19535397,0.61435956,-0.021255804,-0.38424775
sad,-0.3020502,0.11970942,0.07102332,0.029188028,0.033682372,0.30148816,0.17401585,-0.07655761,-0.038195446,-0.200981,0.06287844,-0.13668604,0.38707197,-0.044441838,-0.051704712,0.045341134,-0.06676806,0.1568926,-0.3792872,-0.1676297,-0.44838962,-0.17994252,-0.4870506,-0.87610126,-0.026514972,-0.13748497,-0.7900363,0.029003808,-1.0021052,0.06559255,-0.10404067,0.18683559,0.91508144,-0.38600054,-0.26184586,-0.14257671,0.5434052,-0.5411405,0.4707784,-0.25863662,-0.036776867,0.29457456,0.32976404,0.15529287,0.06129457,0.09577935,0.50980425,-0.1307654,-0.075067885,-0.35635695,-0.07432829,0.17981878,0.84378755,0.29529455,0.11202042,-0.23729329,0.39513868,0.20604776,-0.20592496,0.3717597,-0.63499343,0.021533623,-0.31050712,-0.22774848,0.4121504,-0.2580712,0.37224838,-0.018187892,-0.05844196,-0.4592514,-0.14793698,0.056405112,-0.3082419,-0.23842938,0.13702324,-0.2798125,0.10693587,0.14873289,0.4112783,0.09005574,-0.5662607,-0.6113151,0.08485429,-0.0001939095,-0.18915883,0.018598545,-0.022536876,0.4723052,0.063041605,0.049596842,0.23654735,0.4877827,0.21261686,1.0919936,-0.13316081,-0.3534276,0.13581601,0.06808277,-0.31609365,-0.46175987,-0.37129048,-0.13222551,0.09298816,-0.17021541,-0.2669371,0.1257178,-0.5267539,-0.083836675,0.24510263,-0.042576585,-0.6418695,-0.27132973,0.047216922,-0.21985085,0.106718674,0.4192649,0.38157266,-0.030395174,-0.11718694,0.23417552,0.33186698,0.116694786,0.06375699,0.0074843774,-0.20027088,0.020579942,-0.21280187,0.71432936,-0.42145038,0.08944488,0.06141326,-0.26555368,0.05610446,0.3210858,0.19753905,0.3011831,-0.2941275,0.29406363,0.81494576,0.06580244,0.7702173,-0.6079814,0.057697862,0.03514276,0.062134806,0.16582751,-0.5927884,0.46388727,0.117643066,-0.40761042
dreamy,-0.5011717,0.16546124,-0.25302106,-0.16364145,0.16351622,0.01632033,0.31178144,-0.27351385,0.08428379,0.90437627,0.12669319,0.5987595,0.7385431,0.47460264,-0.40219316,0.24475232,-0.095708266,0.15931973,0.06112253,0.17766796,-0.47463045,0.41728532,-0.30309334,-0.74179363,-0.33418113,-0.16102737,-0.6775185,0.022698008,0.3479431,0.59489816,0.3651384,0.72565305,0.4312282,-0.28543898,-0.1014569,-0.6415736,0.5134979,-0.27963376,0.3805757,0.21852216,-0.10115255,0.47675195,-0.02162597,0.41254306,0.16486023,0.15632206,0.1589393,-0.5756867,0.43863642,-0.03305375,-0.06772513,-0.010744143,0.1514292,0.30692497,-0.3114402,-0.12652469,0.43846115,0.16549943,0.24591172,0.6210777,-0.094042554,-0.17570873,0.03477173,0.06608105,-0.19816394,-0.14975502,0.24780308,-0.58470374,-0.078177005,-0.04278823,-0.441661,-0.100413874,0.26660696,0.22512807,0.18453436,-0.078665785,-0.005280629,-0.16316687,0.07229015,-0.19778699,-0.48697498,0.24914093,-0.44230476,0.020352023,-0.55613214,-0.26482144,0.3334685,0.5186937,0.29161343,0.12623487,0.08031261,0.15825292,0.13467972,0.26152158,0.2860786,0.3568524,-0.23070705,-0.40204942,0.20923191,-0.040284675,-0.4528312,0.6454637,0.15433908,-0.16160607,-0.25616753,-0.54242253,0.15406278,-0.4608093,0.09226168,0.58257514,0.2939576,0.011621336,0.2731546,-0.13421345,0.2541748,0.11860101,-0.034945928,0.22436154,0.060451567,0.25660887,0.099676654,0.3539697,-0.024393296,-0.24235755,0.28930593,-0.21714312,-0.063551955,0.08944558,-0.31447336,-0.22902076,0.11865768,-0.44328204,0.2343343,-0.2020375,0.08349032,-0.48400113,0.1580615,-0.14520057,0.14173937,-0.049276058,0.29114276,0.11608766,-0.24161766,0.28593352,0.0956796,-0.07528413,-0.5256173,0.4176337,-0.3280925,-0.16893749
calm,-0.278603,0.52768666,0.13169304,-0.4947401,0.17636722,0.49386054,0.10134836,-0.09526633,-0.19989394,0.6456374,-0.32456103,-0.3139931,0.5663244,0.2448811,-0.1953877,0.5204254,0.073834464,0.5835309,0.529389,-0.14583081,-0.21151347,0.37961307,-0.72681415,-0.63773525,-0.18675657,-0.11311624,0.041740447,-0.2800247,-0.1435363,-0.12301004,-0.18614084,0.77745944,0.22300431,-0.23755407,-0.5595552,-0.53796,0.2787185,0.13314103,-0.21943006,-0.023642499,0.008326352,0.4601825,0.06641009,0.47700438,-0.3917209,-0.032075286,-0.08064216,0.14984491,-0.08647725,-0.012887892,-0.30584228,0.08407844,0.6372226,0.37304166,-0.032775953,-0.24532574,0.32422495,-0.016155675,0.15359698,0.3489149,-1.2677659,-0.25406033,-0.01994016,-0.21094285,-0.48735464,0.17603512,0.34117126,-0.58740646,-0.21472834,-0.34132904,0.17279288,0.16800575,0.8064667,-0.6883936,-0.21934344,-0.24605313,0.10670365,0.20504795,0.24285409,0.35383946,-0.15345336,-0.121585,-0.2793651,0.11354443,-0.5848924,0.24773414,-0.00040249666,-0.22966927,0.016453486,0.031390816,0.06467958,-0.174592,0.47878703,0.45450515,-0.2610778,0.119867094,0.2003925,-0.0073712575,0.014917226,-0.16329482,0.29006806,0.53973657,0.45227754,0.20961265,-0.21772072,-0.5373243,-0.31781706,-0.10377832,0.09159346,0.12622479,-0.014967906,-0.19146937,-0.20984209,-0.17966282,0.38477603,0.25381482,0.29999292,-0.06781994,0.16594352,0.4668022,-0.22688231,-0.13988559,0.28297684,-0.33723503,-0.81471467,-0.16911122,0.5388831,0.70950264,-0.4873951,-0.3272529,-0.06508985,-0.562491,0.023731198,0.35807002,0.9144733,-0.44176283,-0.17419547,-0.05467329,0.32101953,0.2560029,-0.045641918,0.26934367,0.18429482,0.17253257,0.35625035,-0.2245685,-0.41085267,0.17365302,-0.22456643,-0.2316683
melancholy,-0.29490563,0.2880689,-0.0323491,0.1991376,0.3332185,0.22327496,0.2620745,-0.5612899,-0.32987267,0.40992025,0.3174855,0.040372346,-0.13994376,0.15975869,-0.5407989,0.29764208,0.34093055,-0.031182297,-0.22953522,-0.50421536,-0.100268625,-0.16027369,-0.74515396,-0.93485796,-0.469426,0.16337782,-0.614367,-0.17556217,-0.17552109,0.30401194,-0.1272328,0.61390907,0.41202217,-0.22969307,0.3470416,-0.3675978,0.45970896,-0.48468286,0.10412265,0.27047557,-0.33681607,0.21951881,0.035430107,0.01639206,0.39650032,0.20004456,0.222455,-0.15436588,0.43400854,-0.63949746,-0.10707772,0.30806068,0.43165666,0.2746229,0.29603174,-0.1865786,0.50191814,0.17830196,0.47086748,0.31422147,-0.52603805,0.074649,0.3382424,0.29096898,0.0506401,-0.08187226,0.15185238,-0.121663064,-0.07266612,-0.12812194,-0.49396408,0.039615862,0.55827117,0.1931112,0.120848045,-0.33442578,0.35535625,0.24942374,0.20173626,-0.24214415,0.2522217,-0.1910838,0.11323268,-0.2283723,-0.39932537,0.040231183,0.31630927,0.11641378,0.10745542,-0.32399166,-0.23364885,0.23205633,0.013556152,0.20949346,-0.25736928,0.013555622,-0.26989782,-0.34352723,0.33739236,-0.4503668,-0.49069613,0.43818077,0.59243405,-0.24708374,-0.17655683,-0.59072685,0.11379965,-0.39705393,0.236635,0.1436416,0.082830034,-0.5384633,0.26648647,-0.90260124,0.26514667,0.30213982,0.12768494,0.050723016,-0.061573256,0.23506002,0.39143828,-0.11211369,-0.53001916,-0.41989204,0.10979908,-0.44484267,0.49949363,-0.05227591,-0.5033347,-0.17666617,-0.1056315,-0.2928892,-0.30231723,0.08741285,-0.087877706,-0.16165262,-0.18917294,0.08616287,0.4120844,-0.037387997,0.32596016,0.21348134,0.2991818,0.041455276,-0.013375535,-0.19605684,-0.42081052,0.2718595,-0.43573532,-0.24395296
quirky,-0.24251041,0.15117735,0.062480457,0.4151164,-0.4145504,0.47969157,0.07822339,-0.1338796,-0.31882194,0.16179045,0.202778,0.4180106,0.075467825,-0.16694315,0.54264826,-0.040288318,0.18694767,-0.19302134,0.026840549,0.0063132336,0.06547828,-0.33752218,-0.64279354,-0.9338729,-0.44240767,0.5316715,-0.676999,0.29711908,0.22590779,0.7014998,0.23263307,0.9776166,0.2933137,0.49940273,-0.34370795,-0.25236028,0.61581767,0.0381604,0.20919578,-0.088816814,-0.13237242,0.1344719,0.27321473,0.06642617,-0.14256176,-0.09257814,0.14896864,-1.2608755,0.6715775,0.15791678,-0.269262,-0.78254664,0.15372455,-0.3415508,-0.499331,-0.8879593,-0.04753306,0.07220104,0.17332022,0.051438745,0.17341316,0.07227802,0.34224468,0.008735492,-0.11291908,0.10611743,0.37493712,-0.24338676,-0.58257514,-0.42579183,-0.6610843,-0.1536078,0.15330875,-0.040287502,0.5777276,-0.28288,0.109344654,0.6702352,0.11146014,-0.42178622,-0.004512367,0.0036332582,0.008776546,0.8026752,-0.17647745,-0.37003615,-0.22992729,-0.30055448,0.6804993,0.6354661,-0.74366724,0.40467378,0.22685775,0.29614308,-0.29426208,0.5053777,-0.06057511,-0.05356209,-0.3104553,0.045236867,-0.37962365,-0.16209105,-0.52869576,-0.23555477,-0.44323683,-0.50161105,-0.12830573,-0.06828101,0.37345296,0.39441782,-0.5432648,0.35684842,-0.0047547366,-0.09735437,-0.046565812,0.11233318,-0.03750091,-0.20039319,0.21151668,-0.1415367,0.28442007,0.3583437,-0.23357274,-0.3642447,-0.029570244,0.40495378,-0.31263226,0.8939357,-0.3873156,-0.48696357,0.49366418,0.08831607,-0.34324136,0.6135296,-0.02837181,-0.010692393,-0.2082,-0.04868533,0.22055097,0.055705946,0.26040775,0.16002424,-0.49655297,0.13231984,-0.063978106,0.37811485,-0.46057868,0.521527,0.36752984,-0.19684021
desperate,0.38363343,-0.2108883,-0.25409704,-0.36984986,0.30011457,-0.18023628,0.2587085,-0.24853416,0.32814714,0.61963016,0.16472535,-0.59242254,0.40949562,-0.2610126,0.060866404,0.055904154,-0.12364724,0.30869347,0.021589898,-0.23523852,-0.9823886,-0.70884186,-0.053171173,-0.91607505,0.4710588,-0.1400994,-0.27484518,-0.018587258,-0.33845195,0.3423601,-0.16482466,-0.10610425,0.7476904,0.7415427,0.063173786,-0.745469,-0.20320077,0.2997873,1.0433733,-0.04805486,-0.26242498,-0.60221773,0.22422232,0.97871935,0.23493673,0.773844,0.19039604,-1.4782178,0.89941436,-0.38342205,-0.7085123,0.00288871,0.22477083,0.4038,0.64102864,0.39518902,0.90062577,0.84993434,1.1063912,-0.45931876,0.31517822,0.16890289,1.1759173,-0.05592696,0.49213442,-0.7877618,0.43197152,-0.16297278,-0.51891017,-0.21565244,-0.24113034,-0.122544155,0.5633562,0.020456929,-0.188504,-0.39817426,-0.72253984,0.5222905,0.22219355,-0.55325675,-0.18160212,0.07672815,0.22633475,-1.2337598,-0.30577362,-0.42341393,0.5810459,0.33050755,0.11220776,0.40005127,0.0037365074,-0.009309448,0.04127801,-0.45406225,-0.5877929,-0.15304156,-0.24675532,-0.75259215,-1.1773621,-0.39734566,-0.007706488,0.3131052,-0.88063216,0.4685217,-0.04459021,-0.305833,-1.3074334,0.4886475,-0.21343653,-0.15530497,-0.5727993,-0.04869854,0.55919516,-0.38472936,-0.042951573,-0.53271276,-0.14668556,-0.79357266,0.39546624,0.054499485,-0.5158348,0.5630589,-1.3165463,-0.5767359,-0.34879234,-0.56275135,0.49606258,0.25364023,-0.3258064,0.5086074,0.77985084,0.3436176,0.77969134,0.8720255,0.91525996,-0.26379633,-0.30635095,0.60002184,0.21872316,0.63083416,1.5435579,-0.24782377,0.4955044,0.24799274,-0.25666392,0.40416363,-0.35781753,-0.32972908,-0.13257241,-0.62824893
emotional,0.21145554,0.52710426,0.025343807,-0.27570915,-0.023157386,0.18573518,0.18844098,-0.061466042,0.10686435,0.41677764,0.17576881,-0.26944435,0.5568133,0.32131553,-0.2863431,0.2325788,0.18844125,0.2701003,0.2103415,-0.2539918,0.35961235,0.4026438,-0.4564187,-0.3511272,-0.5087613,0.009846791,-0.94199026,-0.6602795,-0.4479571,0.12929864,-0.3323483,0.19897614,0.35672197,0.40633142,-0.26157382,0.09137056,0.29518554,-0.41438863,0.19601671,0.2497271,0.34831536,0.26821685,0.19568753,-0.038858134,-0.022469005,-0.06044384,0.5138368,-0.19703925,0.47499797,-0.16212073,-0.22287433,-0.052899517,0.54937327,0.3022352,-0.25355092,0.3445438,-0.14008561,0.25637168,0.30215007,-0.101293504,-0.392347,0.23620561,0.43937093,-0.13918099,-0.15146871,0.102361314,0.16646029,-0.55550426,-0.40669706,-0.37684315,-0.39832538,-0.46031672,0.037775908,0.40108052,0.07523215,-0.22379369,-0.074648164,-0.42152822,-0.112785675,-0.010287474,0.104166985,0.111620925,0.34863374,-0.076997824,-0.55794334,0.00276549,0.7820806,0.08881874,0.30492803,-0.10376113,-0.32814264,0.27509627,0.08955657,0.367316,-0.20777416,-0.47656193,-0.05483138,0.4454843,-0.15895467,0.04357485,-0.25274843,-0.3043559,0.8288944,0.38286868,0.09227143,-0.29936507,-0.5609553,0.51452994,-0.13173236,-0.37514248,-0.13426185,-0.8476006,0.24877161,-0.50831175,0.5617629,0.33609092,0.38956037,0.14021957,-0.146075,-0.11166137,0.21725734,-0.32157826,-0.15806659,-0.7210856,0.1613287,-0.42811844,-0.79177386,0.32311958,-0.828757,0.19074437,0.21189769,-0.09639191,-0.11684957,-0.60203207,0.14327711,-0.21510242,0.2034969,-0.08879308,0.41000256,-0.23332281,-0.15114482,0.19814739,0.32860553,-0.10796088,-0.26786295,-0.35827598,-0.21944396,0.10111618,-0.2770502,-0.122911416
inspired,-1.2355809,-0.21728016,-0.27666205,0.035426643,0.13318376,-0.97177655,-0.17128016,-0.25807932,0.12211995,-0.0699486,0.21880479,-0.117185384,0.60063314,-0.28116557,1.5624928,0.09911309,0.23715158,-0.13568722,-0.6778905,0.0721279,-0.5476883,0.054679476,-0.019722028,-0.8503709,-0.96153367,0.37365755,-0.33625764,0.20751268,0.5875112,0.37638518,1.5025411,1.0515924,0.28391567,-0.4236085,-0.18884577,0.094029754,-0.23412654,0.21312085,0.6513394,1.0528882,-0.055123903,-0.51662356,-0.28331986,-1.0179162,0.5363352,0.41671365,0.91042095,-1.4269218,0.40345836,0.3214104,0.11873564,0.6631836,1.0289726,-0.32927758,-0.20404874,-0.33181417,-0.4988262,0.22258075,-0.021032382,-0.5149699,0.34883377,-1.0499144,0.5558334,-0.45244208,-0.16381083,-0.5936682,-0.40586057,0.6331183,-0.7987033,-0.11098377,-0.6397394,-0.98690575,0.7854821,0.19212279,-0.6091435,-0.09187054,0.8672137,0.38309902,-0.06820135,0.5416885,-1.6118616,0.89452577,0.85622925,-0.5866573,-1.1119263,0.108888954,0.7053022,0.6624041,0.93250674,0.31117722,0.61454326,0.95444137,0.82989067,0.7230069,-0.81141514,0.0220906,-0.23102754,-0.44795984,-0.20652615,0.03924272,0.04044536,-0.3694382,-0.112215176,0.888681,0.9443456,-0.1732343,-0.6833882,-0.3580218,0.3021509,1.333755,0.5351143,-0.47175026,0.14391987,-0.2341556,-0.589441,0.06998907,-0.8448717,-0.3519872,0.0030167268,-1.0760311,-0.03384948,0.26035124,0.341618,-0.70943147,0.121228516,0.49619317,0.6876948,-0.49460486,0.55821776,0.35654256,-0.49824926,-0.16250339,0.43115586,0.36351073,-0.2360703,0.08353494,0.39148858,-0.009655964,0.17283368,-0.059531037,-0.34515956,-1.0989801,0.61138713,0.45240572,1.2002312,-0.2936052,-0.20875737,0.024792118,1.105417,-0.40394545
bittersweet,-0.2547277,-0.13584116,-0.2762148,-0.22433558,0.1964386,0.7387662,-0.28918487,-0.354882,0.25484368,0.7755757,-0.40283644,0.36652243,-0.31194368,0.30191004,0.2069404,0.2738445,-0.21136406,0.0870689,0.49908477,-0.08586406,-0.30477232,-0.18134238,-0.9353923,-0.5130087,-0.41469416,-0.18251117,0.11421458,-0.5944107,-0.48317176,0.66093326,-0.25442082,0.36566082,0.30555406,0.3812715,-0.2063015,-0.40937832,-0.13979343,-0.6351866,-0.3703037,-0.0921159,0.26856104,-0.45924056,0.0603887,0.15584491,0.20682845,0.0076874658,0.034068875,-0.49193382,0.8199488,-0.26319602,0.057122774,0.17818876,0.16349132,0.36314547,-0.29481402,0.45960313,0.549767,-0.2919665,0.6628532,-0.020282824,-0.11285465,-0.072769895,0.32220882,-0.2669746,0.23837209,-0.5346073,0.6296422,0.38542014,-0.33440825,-0.21880016,-0.043650225,-0.30255845,0.040104516,-0.0908618,-0.01587891,0.18507986,-0.03495987,0.15889464,0.11329822,0.36661762,0.11705688,0.078373946,0.17057598,-0.12509575,-0.32262334,-0.05872025,0.54358137,0.07867511,0.1675963,0.425747,0.07284354,-0.062139217,-0.09088163,0.7202827,-0.07047828,-0.27346596,-0.8789736,-0.48805737,0.13371955,0.43896312,-0.4295631,0.33290464,0.080694005,-0.3981253,0.0407776,0.14921567,-0.59360963,0.0388865,-0.13662387,0.05553538,-0.33140326,-0.36370003,0.42971644,-0.06594816,0.53220665,-0.102304235,0.38955122,-0.23281552,0.33748782,-0.113839455,-0.12654369,0.35051575,-0.0023805099,-0.18946241,0.04575035,0.29131654,-0.33646706,-0.48356366,-0.33599576,0.062275853,0.34980452,0.32676065,0.36054105,0.35233527,0.4284003,0.17003071,-0.37569183,0.08992864,0.54155463,-0.19198273,0.11227969,-0.20697865,-0.026449958,0.12812042,-0.31926492,-0.032256134,-0.81216836,0.30441728,-0.5773756,-0.29833245
black,-0.099621825,-0.37183583,-0.24754097,-0.016240822,-0.79145896,0.5262358,0.148224,-0.13996378,0.78368384,0.7669733,-0.3482092,-0.35048753,0.3989595,0.21254362,0.49610904,0.34753275,0.20330442,-0.38461825,-0.17761087,-0.34230024,-0.22097461,0.6347849,-0.46185806,-0.07196355,0.1545362,-0.7968074,0.16735879,-0.14821106,-0.22643693,0.2020848,-0.66136575,0.66768575,0.5592793,-0.31151915,0.2993594,-0.2033301,0.24772765,-0.42039263,-0.39270055,0.8492786,0.5478878,0.4592352,-0.12931742,-0.8531724,1.0365201,0.62227577,-0.3758283,-1.1074656,-0.6679973,-0.36646605,-0.37512028,-0.61513394,-0.20344867,0.7299147,0.37230977,-0.70500785,0.9264619,0.49091223,0.38374805,0.44025525,-0.025149459,-0.31474775,0.0222217,-0.23104896,0.030214895,-0.24686722,0.22695075,0.42349693,0.07879001,-0.17653151,-0.43230262,-0.6792477,0.16532744,1.0854336,-0.078177564,0.022631709,0.5830983,0.47523087,0.24363191,0.81323457,0.25912866,0.35742018,0.31765622,0.21561183,-0.4102261,-0.24635011,-0.18766321,-0.28548744,0.51602095,0.142196,0.3015143,0.8659219,-0.109182015,0.16598298,-0.6876109,-0.44356197,-0.16698973,-0.056623198,-0.6441613,0.34284905,-0.9076109,0.1208353,-0.581539,-0.29555073,-0.018819181,0.11552998,0.32178235,-0.402488,0.4224818,-0.7269934,-0.026993351,-0.13003725,-0.61841583,-0.5977781,0.21790884,-0.141277,-0.0840747,0.32470217,-0.66661435,1.4177347,0.008304244,0.060044404,0.40022334,-0.6656859,0.04151734,-1.2796303,-0.23772432,0.92108655,0.98476726,0.17459768,0.8048822,0.097740136,0.09698678,0.66886014,0.06613676,-0.39172864,0.31312394,0.38622904,-0.22859505,0.5564998,0.60621786,0.09374051,0.11528957,-0.33040842,-0.3062736,-0.061914586,-0.9495236,0.25686246,-0.053728856,0.8374593
depressive,-0.058463894,-0.19043513,0.43964484,-0.1541141,0.20928274,0.42255607,-0.3119107,-0.6699282,0.38704193,0.7090377,-0.044775683,-0.5384177,0.5039659,0.6760321,-0.32639077,0.42086697,-0.33117154,0.55950075,-0.08194926,-0.13894945,-0.37905523,0.20433018,-1.0205272,-0.30930883,-0.15047736,0.033760186,-0.35219955,0.296644,-0.690764,0.29906082,-0.32311696,0.5410292,0.2275414,0.4380782,0.25029752,0.14437445,0.58308417,-0.64948344,-0.25274402,-0.12707648,0.2536139,0.15263973,0.54474115,0.14268398,0.45209017,-0.05183303,0.012764941,-0.7626832,-0.17342977,-0.2683799,-0.073620066,0.13068344,0.7745814,-0.22619504,0.7463272,-0.22123857,0.75270814,0.35657114,-0.6053484,0.23625334,-0.7046657,-0.07951699,0.124847546,-0.43712917,-0.11803297,-0.13400514,0.27156785,-0.44742322,-0.49864906,-0.19931103,-0.7805501,-0.15826395,0.37484607,0.33932135,-0.3455272,0.36559996,0.05826953,-0.50225925,-0.01136585,0.09539407,-0.36988255,-0.059789233,0.38160604,0.29921037,0.10280564,-0.7148027,-0.053551484,0.34981012,-0.22500318,0.74468684,-0.1419819,-0.10134483,-0.018129043,1.3280413,-0.027491134,-0.850153,0.10496648,-0.40371957,-0.9909003,0.9688559,-0.52761143,0.2104685,-0.46314466,0.21318276,-0.18022543,0.050331265,0.095196635,0.5611794,0.2312653,-0.026313247,0.25681883,-0.18571042,-0.25741196,-0.52611184,-0.16696452,-0.37576914,0.1427268,-0.07278733,-0.9357569,0.10211785,-0.19512878,-0.046721116,0.25590262,0.055982307,0.16012603,-0.7581556,-0.3616384,0.3380387,-0.24903464,-0.121919595,0.12003425,-0.41403124,-0.04909067,0.65308625,0.3215934,-0.00018826191,-0.5382414,0.32483906,-0.36721545,0.33556283,0.70880395,0.18749866,0.4004053,0.9267394,-0.08972896,0.09316503,-1.0812368,1.0615277,-0.092664815,0.0096546635
brutal,-0.579442,-0.11382304,-0.04425925,-0.5713305,-0.5604583,0.59541696,0.05537124,-0.0931305,-0.5476868,0.20529927,0.29375705,0.12014275,0.7734039,0.9012007,0.8265439,0.045179676,0.3699849,0.39616722,-0.036608167,0.10323449,-0.19226912,-0.40250424,-1.0027881,0.09972167,-0.3166293,-0.29925993,-0.42784333,0.57749355,-0.22048807,-0.8541657,0.0044853203,0.3040919,0.29744115,-0.23863786,0.112587206,-0.033322316,0.11094072,-0.059209414,0.44953308,0.18985772,0.06840105,0.23637415,0.011284328,-0.22389056,0.6863088,0.72312236,-0.09161602,-0.37137392,0.33872056,0.089924015,0.15517475,-0.012694491,0.30146846,-0.18647425,1.1849002,0.036996067,0.33439675,-0.11937921,0.52162045,-0.56740797,-0.014124365,0.51162535,0.12412484,-0.29279113,-0.42445934,0.39201602,-0.004817262,-0.19953169,0.4138709,-0.13850881,-0.63890994,0.55675656,0.8678804,-0.15965952,-0.045129735,-0.17404824,0.66505736,0.3612262,-0.02253396,0.15178709,0.17373388,0.22004005,0.45979935,-0.27621567,-0.47413635,-0.072876856,0.07572394,-0.18785043,0.37177184,-0.058395814,0.28456512,0.29000673,0.08494243,0.68441933,-0.5812942,-0.5799493,0.18856448,-0.3703741,-0.11803368,-0.018710611,-0.7837818,0.6117886,-0.05455203,0.686733,0.39551944,-0.18688613,0.0225168,0.116414614,-0.7608827,-0.93133664,0.53510004,-0.19162892,-0.58886206,-0.9168272,0.15323713,0.5301821,1.1168495,0.3169197,-0.6077789,0.8616339,-0.15526006,-0.062763624,0.4291936,-1.1934516,1.2001817,-0.463168,-0.25983843,0.51101065,0.61331916,-0.6906948,0.14055564,0.3952461,0.6937155,0.3019719,0.65516305,-0.4340071,-0.6566525,-0.14878236,0.49162936,-0.31535313,0.69532895,0.21428809,0.83994985,-0.95771927,0.04356167,-0.94926775,-0.6260368,-0.08386943,-0.95037514,0.5003098
