0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,term
-4.622037,-0.5263442,-0.51304144,7.919437,1.8166023,-4.6497154,-4.1594105,-2.6066701,0.1653837,5.234957,0.6967312,1.5504171,0.12523992,-8.197169,-8.391068,1.9730031,1.9936458,-4.26051,0.016983664,-2.1399288,1.6316735,1.7780849,-4.6933594,1.1887442,-5.476424,-3.902649,7.7719994,-7.911078,7.8935637,-8.531152,-0.3323769,-3.6922371,southern rock
-2.4685419,-1.8421609,7.256496,0.2389071,-1.4451315,0.19917157,-3.2594237,1.416268,-1.4068315,5.519968,6.178008,0.8143976,6.490726,-8.227298,0.3689875,-3.5364401,-10.28065,-3.8764312,-3.34742,-1.9718729,1.7166007,4.1499534,-1.3106862,3.90949,-0.68924713,-7.194011,6.3544297,-7.6947756,2.576259,-2.7501886,-5.890389,-0.6762105,alt-country
1.3207515,-0.6315358,2.5236833,8.516285,1.7028214,0.5757277,0.73881364,0.6843142,-1.1242954,9.332149,7.851348,2.592744,1.6085309,-4.311486,-5.6689324,5.735969,-7.995958,-0.04259037,4.0372963,3.8406336,-5.510165,-0.21282466,1.5923362,-2.3732862,-0.037232798,-0.5564306,5.5121746,-4.9702744,-1.7561932,-7.6709394,-0.6700175,-3.8830035,americana
4.213724,-5.7305713,3.363343,6.0093164,2.8719432,4.1985793,1.6859574,-3.9494054,-3.1693413,7.81606,-2.0844893,0.31786978,4.134761,-3.7409875,-6.905589,0.8791044,0.94648093,-6.3890195,5.3663363,0.42974436,-0.3960669,-4.4532065,0.049357366,0.84522337,-4.783097,0.72126454,-2.3840637,-0.12606575,-2.8750079,8.4331455,1.0027733,-2.2588608,austin
3.5442202,-3.8033252,-1.6111192,-0.29728568,-2.3700647,-1.414613,3.8947368,-11.318773,-0.29038855,4.4260507,3.5207672,-3.0751717,-2.1725163,-2.1541917,-9.243185,-3.1262553,0.6630059,-4.6531653,4.9303966,2.2721434,3.3512657,6.6254525,5.627608,2.854139,-3.020036,0.5738357,4.9425383,1.5509092,-3.9093099,-1.8549854,0.47451824,1.3815761,texas
2.8416946,-4.628761,-4.555515,5.830048,5.3476305,-1.8921118,-0.16562441,4.7404065,-0.18951973,1.1294097,5.183939,-1.5521821,-1.3572093,-3.9270658,4.5698466,-4.062086,-3.4325666,-4.3074956,5.3753376,-0.5413196,2.8549511,-13.133955,1.3454338,0.6150501,9.665043,-4.328456,2.095597,0.33745813,-6.698155,1.9215606,0.085174665,-0.86067325,mathcore
-1.3936838,-3.6979513,-3.3283718,12.175748,5.922257,2.641229,-5.2513986,4.9936495,0.85018814,0.32331908,4.228361,-1.3208389,0.3477926,-4.9449496,1.5738142,1.8512893,5.1230083,-0.18175593,3.4806845,-4.6429605,0.24230011,4.2451115,-9.44037,-0.8800477,7.2377143,-1.0187012,6.572753,-6.727949,-1.4580379,2.5396693,1.437008,0.048075072,hardcore
0.8227704,-1.4326016,2.1652915,-0.53892976,3.9589593,1.0711913,-6.4509053,0.24111848,9.887441,-1.5369697,10.020759,2.9288538,5.6080675,-4.520694,4.7527194,-4.0867896,1.1197062,4.1900454,3.8766727,2.3767095,1.6697305,0.8938763,-5.4121222,3.327197,4.974669,-3.7535992,0.1357258,-0.7775827,-2.127219,1.1346586,-2.5248702,8.310624,experimental
0.6329961,-2.944843,-6.8748574,-1.5791208,5.653688,5.640336,-0.15120281,7.3459444,-2.1548188,5.5249467,10.336531,0.9983319,6.552323,-4.2128186,2.1137495,-5.56023,0.7453975,6.7430434,0.5894435,0.7843867,-2.336244,-4.2929378,-3.797123,-0.08952565,-0.75590014,-9.353129,9.476479,-3.8753932,-1.0719615,-0.18061659,1.3976921,-4.8727098,metalcore
1.5343051,-7.549438,-9.062877,3.615075,1.5857921,-1.3888149,0.6122317,7.9344654,2.7381742,-5.863481,10.22462,-4.3060875,-2.255692,-2.0215893,1.4872607,-5.5643954,5.1880493,1.8337609,-3.3052933,-4.426433,3.328877,-3.285286,-0.9118246,2.879841,-3.6170907,0.36075017,1.0972774,-5.833202,-2.2814229,-1.7851326,-2.1716657,-2.6001256,math metal
3.614002,-1.8091017,-9.640925,4.413786,-2.1836047,0.3832222,-7.22905,2.6194904,7.846052,-3.9272132,2.9882588,0.6165286,5.9314814,2.29969,2.5369506,-7.014974,-3.1714256,-1.6799635,4.220387,0.3068966,4.717936,-4.4768424,-3.2123313,-3.1191912,5.7128243,-9.482001,5.6715565,-7.71846,1.8980894,-2.4990227,1.0402714,-3.0629463,progressive metal
-0.18187469,-5.0042877,-7.070933,3.0494967,2.0346727,0.1491752,-1.7510242,5.6017876,1.1402098,0.08408364,5.668126,-3.4297028,-6.197115,-2.5190523,3.5445137,-5.0262656,6.470207,2.5284553,-1.6831056,3.9705267,-1.9570203,-4.7045174,-0.27028447,-4.2759566,5.539578,1.9948972,-5.4913754,2.4643211,-0.7588514,0.2013823,1.1858591,-4.633771,jazzcore
-0.4460474,-8.008248,-8.880489,-0.6701427,2.2700925,3.628872,0.80665815,-0.9802919,3.1557322,2.1735914,5.8928185,-1.0117103,8.74838,-4.352766,-1.7643708,0.2646044,4.7991757,-4.702103,-1.010378,-7.8574357,-1.9574301,-7.1166005,-8.484832,1.049602,7.7949357,-0.7688682,5.245357,4.7287893,1.1721663,-1.9641308,-5.0031757,-6.408902,post-hardcore
-3.022132,-5.1298323,-5.6074066,-2.249331,5.2983823,1.1663756,3.149108,2.7507668,-0.99244297,2.6995983,1.1434178,-4.7920494,-5.0422077,-4.275427,-4.3575635,-7.019328,-4.1422095,0.7864277,2.9526658,5.3364186,-0.1876543,-5.448905,-8.318621,-3.930146,3.074105,-1.2899274,-2.9849257,-2.2520862,-6.170267,4.067719,1.3538139,1.6520753,experimental metal
2.1244767,-1.3566728,-8.407526,2.9310784,5.6445527,4.474664,3.2522354,-0.16649976,-2.8858566,5.726166,3.5453105,-3.4956975,-1.5086522,1.472519,-1.253263,-5.619346,-0.032084417,-7.591809,3.0866554,-0.48744416,-4.2555876,-3.4782577,-2.1971765,-5.2552543,-0.44071326,0.67026645,2.4780166,-1.3632357,-0.35760015,5.1134195,-2.884936,-4.283621,chaotic hardcore
3.590583,-1.1602756,4.0702024,2.131279,5.719075,1.5435838,0.67371935,-2.1637812,0.4057425,-1.8132397,1.2333094,0.5892608,5.475377,-2.2147384,-3.3154163,6.0455737,4.35538,4.007101,3.7302713,-9.68881,-0.7084518,-2.501237,-4.257451,-5.408493,-5.0576,-8.370299,5.412113,-1.1035796,1.9461353,2.5051198,-10.407327,-1.0442811,melodic
4.0994897,-2.1613786,-7.47119,0.042094126,6.360977,-2.0221157,9.078064,-0.15074165,6.2095876,-0.7245254,5.0247135,-4.8902416,8.690012,-10.029167,0.31999868,-0.64122593,1.3388759,1.0108131,-0.68656844,-6.9529777,-1.2267872,1.94467,-4.3604603,-0.34576303,2.759248,-1.882135,3.804962,-4.2072773,-4.651174,0.24710135,0.48648995,5.3773346,screamo
-0.15117694,-2.0423467,-6.0816746,1.1917036,-2.8445423,2.31416,2.9452178,2.9461782,-1.3598053,-5.329018,0.297412,-8.002076,-3.0733938,-7.8062882,-3.414392,-5.805087,2.353557,-4.2065606,-1.6604857,-3.3040311,7.0698385,-6.400796,-4.3198833,-1.7234123,-0.84859276,-10.118579,6.4614987,0.49693257,1.310323,3.5453303,-4.51457,1.2248907,technical metal
3.1460078,-1.2992575,-5.6335974,2.9233434,7.414761,-4.5259833,0.169737,-2.608456,5.109461,6.4337873,5.0067654,3.3379152,11.277558,-6.392207,2.287668,3.650707,-0.30139673,0.11241029,2.013611,4.8018723,4.905396,4.3067265,3.6386087,3.7051897,0.3186548,-7.3250675,4.2393036,-2.96593,3.305895,-0.32230723,-2.0506094,-3.6393335,emo
0.2107002,1.9719702,-4.108116,0.92723346,-5.335868,0.31471315,-1.6745281,2.091006,2.2537067,-2.381261,0.85879946,-2.8968043,-2.0554037,1.3458649,4.234855,-3.4755454,-2.3567252,1.2827502,-0.60636884,2.5749123,-0.9937773,-5.6951714,-5.8552523,3.5269723,2.6268482,5.1535716,-0.10057686,-4.7329407,2.1666543,7.3498273,2.5872576,-0.05982726,genrelessimo
-1.0296961,3.4639063,-1.0271531,-0.72225523,-3.1484642,1.5722988,-5.9143076,-0.6100084,-2.2615411,-5.5163555,6.5489473,-1.1631113,-7.378365,-7.575123,-5.1736984,-0.09721679,0.87207127,1.6193541,-2.994347,2.678544,1.8837411,-0.47725442,-1.9351556,3.5798802,4.905387,-0.5143954,-1.6865572,-4.6486907,-1.1528585,3.8759327,0.9739989,-5.2493477,riff
2.6871133,5.7102633,-9.308275,2.2015078,2.7997625,2.32034,0.6991237,0.4676796,-4.9206657,2.3468285,3.1756213,-3.1073623,-2.3692992,-2.3177943,-2.4171076,-3.8541358,-0.09757545,0.9298799,-2.6467648,-1.6360378,7.3116393,-1.1390295,-3.233185,6.583065,2.7759616,2.6131055,1.6673588,0.5277525,-2.3403494,4.9488616,0.33744368,2.02029,in your face
8.213209,7.1432486,-9.340996,-2.3914316,1.0114897,2.582403,-0.8646528,0.90547764,-2.495733,0.8889938,3.9805965,-1.4814031,0.18067554,-0.6165931,-2.9162698,-1.4412779,0.8229288,-1.7589804,2.703754,-0.91204834,7.061796,1.6904458,-1.6645887,4.3117356,1.9372742,2.6479936,4.5770974,1.366108,4.409224,-0.75712466,2.910197,-3.2671087,not emo
-1.3206617,-1.2296618,-4.4899764,3.257463,-1.9993306,4.557366,1.0698702,0.5853624,-4.2789087,1.9821974,1.9135782,-4.8525505,-1.3345982,-5.0383215,0.27104524,-1.3793179,-2.148167,2.2694814,3.5740006,-2.79735,6.3192067,-2.4842677,-5.479786,3.5032146,2.2884378,-2.184184,-1.8317413,-1.0249308,-2.0306437,0.36029327,-3.680847,-0.9325838,this is how guitars are supposed to sound
0.27543548,-0.45852157,-3.900116,1.4147973,0.8769922,-1.6638232,3.592106,-0.18735614,-6.2909045,3.947838,1.0401814,-6.7338266,2.9714413,3.7120051,-1.7910521,1.6674362,0.82310647,-3.8760924,-3.294499,2.5610795,2.7928433,-5.4763403,-6.4964848,4.2477603,-0.5316852,5.411633,-6.4574366,-4.1893067,-0.6211919,2.0424688,-2.2119968,-3.3248475,alicemugshot
-1.2571971,1.6584861,-9.357659,-0.93049324,-3.1514585,1.4887537,-0.22377615,-2.208765,0.15807027,7.5544934,-0.6422877,-3.34675,-1.3987403,-6.9483457,1.7523532,-4.258838,1.7207291,2.1821682,-2.8900185,1.5716175,0.5509148,-1.4618274,-6.4562054,3.0051508,-2.5612376,-1.5805088,-0.60536295,-5.0039434,-4.0210476,4.3895493,-1.6260154,-2.2288034,good9
-2.807419,2.7787158,-4.123443,3.8818538,-4.461898,0.7536936,-1.967729,-0.21977837,-1.2409558,4.8582597,-0.23571762,-1.9476076,-3.060145,-4.06461,-1.9013512,-4.57768,-4.3059587,3.8491993,-2.6498773,2.8008199,-2.0025797,-2.4204125,-8.3749895,-3.7170231,-3.0323422,0.41099417,0.02702433,-6.5552664,-0.7084178,6.8923864,-0.31337816,-3.5620954,good7
0.5693562,1.9671776,-5.66607,1.9781042,0.23217839,1.8497328,-1.5536703,-1.1829168,0.19021718,3.455087,-1.2537944,-5.6264796,0.24907434,-1.7282348,7.1938777,-1.0570562,-2.2495434,1.6963978,-2.5903535,-2.614437,3.1948316,-2.8323839,-5.479678,4.4266815,3.7580638,0.37905046,-2.7296178,-2.692452,0.38020986,5.565837,-2.962514,-7.686716,muka muka
3.2556612,-1.2945708,-4.963235,1.9649727,13.464488,-0.58786047,4.1602597,0.19117117,-2.2249572,-6.0175366,0.7470239,-1.9490447,7.0609517,-0.49395713,-3.5193608,2.3953583,2.7772064,-4.4879503,-1.7763869,1.4166167,1.7930539,-6.511866,-1.066982,-0.6581706,2.1553552,-8.932564,7.559226,0.36548293,1.3626077,2.8393118,6.5745425,-2.1793585,melodic hardcore
0.32314545,-3.420066,-4.1158686,3.3163064,0.84534764,1.5650735,3.954686,0.27569282,0.41109547,5.6333656,4.750568,-10.11492,-3.1758437,-0.5912192,-1.1327585,-2.9622316,4.058544,2.8016088,4.9228883,7.190458,1.3527713,-7.223008,-2.3697865,4.0530286,4.705072,-1.5603042,4.555628,-6.5178075,-0.6854848,2.9544148,0.03356719,1.6121936,thrashcore
6.161415,-1.081054,-0.9892293,-3.4583569,4.4927545,-1.9324715,-0.28818092,-0.72796696,-0.36027667,-5.683208,3.3913972,-1.110191,3.4743578,-1.7937174,0.58568865,3.4453235,4.867741,4.420888,8.60769,-4.6015387,9.3403,-0.8664618,-1.9536481,2.2314646,-1.1680424,-10.431968,3.2629442,1.4399935,-0.87049025,-4.871744,1.5512798,-4.709804,fucking awesome
1.453994,-5.0092726,-0.026704628,7.097618,3.2996175,3.786026,-1.4147332,1.1223576,6.090129,-4.012955,1.0513817,-4.0432925,-2.0836823,0.49806324,-3.6497304,-9.24144,4.0251913,4.6426086,2.0660827,1.5276548,3.7327666,-4.7662697,2.0153182,0.36574838,-0.44988942,-6.898747,5.288785,-1.1222528,3.4897747,13.182773,-4.457874,-4.2942734,avant-garde metal
2.1150963,-0.42287824,7.3026075,-0.8515713,4.5310283,-0.6377201,3.3998926,0.77498436,0.8520519,-3.6316993,-1.3577778,-7.036991,-0.90440947,-1.0517945,-8.322576,4.242733,1.872801,2.876936,1.2212902,-7.377308,2.3880832,-0.23911203,4.6642013,-2.832218,0.9845104,-5.384256,1.2240903,-0.007889883,9.437109,-2.9875119,-1.0631416,-4.238287,my favorites
2.2473824,1.7205187,-5.8660493,-1.4678161,4.8523736,1.6971803,1.4621001,8.942644,6.048771,-1.0414525,3.4889421,0.26624775,1.1008983,-3.2515655,-6.647635,1.2354304,-2.508166,-8.67846,2.1128798,-1.472996,3.7945986,0.49804807,-6.502447,-1.8046982,4.968554,-7.2897573,4.85803,4.5743656,2.3250706,4.981089,-2.854392,-1.3024703,post hardcore
3.7875051,-0.5287328,-4.8516755,-1.4176227,-3.1606777,3.5433583,-2.2292747,1.8449776,3.6816027,-5.850112,3.526328,-3.9883265,-4.3597093,0.090839215,-6.391734,-2.6757479,5.69471,-3.4168122,0.44264808,-6.3886337,4.792527,-0.03361488,-4.050631,-1.3689674,4.529807,-5.70746,2.688622,0.72018534,-1.5470166,3.0020792,-7.5662827,-1.3469667,technical
2.105846,1.2623752,0.15128997,-1.1956571,-0.1885775,1.72277,1.6936511,-3.5755534,9.195674,-5.038377,-1.9023199,0.27801597,6.8688836,1.5057015,-3.5014071,5.077829,7.757936,-2.027477,7.002112,1.7121491,-3.5979345,2.8885636,1.625437,1.6454577,3.6617632,-3.8507304,-1.6427518,1.1849648,3.8600214,-6.1617484,-1.2243088,-6.423388,sex
0.21417832,0.2860245,3.2956007,5.4111705,-5.410848,4.111315,-3.660631,4.1630344,4.205062,-7.9700117,6.3333035,-0.75145715,6.0566764,-6.2450476,-3.9717827,0.43131864,3.325891,4.7380342,0.1323381,-2.2580657,-0.17094493,-0.30983678,-11.550885,-4.458848,-0.020452669,-2.3615026,-2.8914928,3.2253916,-3.1863241,-0.80847454,-1.8364651,-4.8980303,experimental rock
5.0706177,3.42683,-3.1493914,-1.62796,4.2172036,1.9248763,1.0695012,1.0713856,1.8008453,-5.503473,7.149761,-0.54022664,-5.370312,-2.6563885,-2.3479161,-5.210509,0.04459205,0.28370872,-4.836369,-3.5009532,-1.7688841,-5.744206,-0.4767291,4.774752,0.41811588,-1.9155937,3.7841716,-6.3982635,-0.8655625,5.0014615,-4.1595416,0.466123,tech metal
-1.293516,0.2210714,-5.0620775,-3.638491,-2.4414117,-4.18269,-3.51192,1.3949767,-3.8824415,-3.0667427,3.717245,-0.639378,2.4703557,-5.010903,1.9304504,-1.5038536,2.6431725,1.8417805,7.3537927,1.291092,4.33056,-1.2778552,-6.0567837,2.898533,12.130871,-3.2873735,-0.20506535,-8.445614,-5.094163,-4.79469,-0.78341764,-1.81013,heavy
-2.388016,1.2005062,-7.756573,-4.903653,-0.59365535,3.617024,-1.5751295,-0.3177809,-2.2157805,-4.952275,-0.6915938,-4.6808805,-4.04596,-3.269315,0.5587332,2.798171,-1.5988666,-0.7200565,3.061222,4.464705,4.404607,4.564179,-1.2038174,1.711981,4.709635,-1.3105551,2.4872792,-2.0745237,2.0158596,3.1978695,1.7286493,1.8600461,adrenaline
2.700447,-0.2773356,-8.63172,1.5907182,1.3933129,1.9577179,-2.8577857,-5.164858,-4.827327,-2.526672,1.6805785,-1.307144,-5.236579,-2.9547727,-1.2856694,-1.5830003,2.3362243,0.033818305,-0.19220568,3.5955691,3.5742164,-1.557151,-1.4307975,-0.049365103,6.1426754,4.2766914,-2.8593316,2.713256,-3.9286866,1.2198383,-0.8746718,-3.0176873,pwnage
-7.877855,-0.6798018,-4.176814,-7.6209545,-1.9885727,-1.675191,6.937771,3.8806179,-0.75273454,2.3401701,2.5626194,-0.24268398,-1.1564094,-4.799348,0.36092108,-3.7501314,-4.9709516,1.5640445,1.3036915,-3.709701,-3.1758025,0.87684476,-4.418003,3.2213426,-0.4477171,-1.9188664,-1.0602754,1.8318678,0.85554856,6.4756746,3.8628683,-3.766126,thursday
-1.3562608,3.5983913,0.47548175,0.3769381,1.5833611,1.5943117,0.6208846,-1.0894902,-6.550926,-3.4493446,-4.7973228,-0.31478813,2.4277663,-1.5149012,-0.5646727,2.6117733,0.02283476,0.62055755,2.0927508,-3.6113665,0.6249911,-0.85223424,2.4736342,5.3852334,2.870155,6.8561406,-3.0466633,2.5141332,3.5699651,2.703802,5.1564617,0.49282673,music to dance to
-2.6317904,3.23877,-13.135534,-0.9199522,4.075545,-4.071027,3.0577123,1.0789019,-3.4254081,-5.817129,1.4656653,-2.2396276,-3.520767,1.7339821,-1.5539577,-1.3044276,0.06269343,2.22522,0.14049657,1.1745392,0.9672788,2.8687866,-3.6773717,-3.9810452,3.0675755,-1.9537691,-1.9493166,-1.2384336,-7.1119475,1.3003021,6.8760705,-2.3025002,kick ass
7.3107862,-6.1381326,7.14353,8.380644,-2.0323536,0.82116604,4.413293,-0.83353615,-1.5217326,-5.1824403,-0.5411651,2.2407591,-0.4339096,1.3889437,0.55191016,1.6454515,-5.7962694,7.0292864,3.3163297,0.8896287,-1.2688667,-5.3627405,5.7566514,-4.7969403,0.64209765,-6.2390103,4.976577,2.939852,2.844809,2.5606492,5.6105375,4.252753,jazz piano
-0.97065455,-9.098406,0.64621985,5.762321,-0.18797489,-1.2462139,4.547561,-1.617826,-2.7475266,-8.940025,-3.1300073,-0.7636355,-5.154156,2.9190865,-2.1179836,2.168685,-0.34453833,4.901716,-0.47809723,0.04070975,1.3040816,-3.7361152,0.7710452,-0.33442128,-1.0231038,-2.0433466,-2.0315433,4.735667,-1.8612441,0.04364665,-0.7850744,-5.8606753,master
3.2086577,-5.917092,2.555358,0.725239,-4.0139995,0.83237857,0.4382847,-0.91442746,-1.1925619,-10.042365,0.32644948,-1.4737843,-1.2207185,-2.0706396,3.669375,-4.180023,-5.692321,0.7967658,-3.3845594,5.8563895,2.02774,1.1246929,0.64594644,-6.646921,-5.2991505,-8.418111,1.5887156,3.0587456,-1.2420416,4.069546,-1.3423374,-3.8769863,jazz trio
1.24976,0.926454,-3.0695918,-1.5209246,-6.3541064,2.2597728,-9.518238,-0.5612484,3.1654572,-3.2429156,-4.088321,-0.32177663,-5.516924,-0.96063584,2.7797794,1.7531208,-0.26022395,-3.1814847,-2.9611945,3.8182468,2.646033,-1.5908369,7.1308727,-4.2266126,2.6681745,-3.082224,1.2484317,7.4807887,4.3767614,2.6067526,2.7344193,2.774011,4 star
3.468548,-5.649139,2.2624297,3.2395134,-5.6217327,2.462155,-1.1922895,-0.4921368,2.5794594,-0.01468575,-3.6416976,-0.50622576,-8.843414,4.0360613,-2.8019338,-3.5984313,-2.5063646,0.41353756,-4.6698556,-0.5699799,-2.404846,1.7971046,5.4525175,-1.7372228,1.9626741,-4.972941,-0.796888,-4.774042,1.2039698,3.529542,2.4527342,-0.8735813,st-jazz
-0.6722416,-5.2563124,3.1036344,0.3692513,-8.666523,4.693851,3.834649,-1.2085339,-2.9158065,1.470652,4.6513715,5.1970468,-0.020585552,2.1783085,-6.05061,-3.339915,-4.409743,2.6177652,-3.6236556,0.73252434,-5.1097674,5.5095215,0.23305106,6.458055,-2.499777,4.8743434,2.7600756,-1.1149073,3.8017845,-5.112061,-8.638992,1.3103737,midbest
-0.69885546,-1.0222203,1.7945393,-6.8229856,-0.17346992,0.8708671,3.3747447,2.1778228,-7.9976006,2.1458914,0.32821202,-2.8815546,3.2734387,5.76983,-0.30241382,-8.101352,2.3806508,7.3549824,-0.95585823,-1.539312,0.36729375,-2.6402144,-6.5596642,2.711168,-3.6090338,1.4726287,1.8488493,4.2507167,-1.8534818,3.9202638,1.0737531,-2.4766219,annoying
-2.2229116,-10.948623,-6.2087483,0.6036437,-2.234223,3.6274858,1.090668,-0.009650104,-1.3969003,0.071917176,3.2593334,0.3895026,-1.433919,4.935434,-4.8670897,-7.7893586,0.68039435,-0.39448217,-2.7708771,-3.4311554,2.491953,6.944493,-1.6960056,0.89336056,-0.8010857,5.8310537,-1.59563,6.780197,-2.909537,7.198556,-3.3351333,0.19332446,israel
-0.0040541254,-4.8989105,-10.537197,-0.6870365,0.34192118,7.011717,-1.6479083,-0.4854675,-0.2539748,-4.0221963,-6.633118,0.25597548,-0.7305746,-3.578288,1.9472429,3.1143255,-0.6626571,-0.6926583,-4.660333,0.7646575,-2.1433477,1.2667457,-7.035582,0.4754802,4.354665,-2.7932196,-6.0968246,-10.384147,-3.7191103,0.9628918,-1.7882692,2.1501033,torquemada
-0.33956513,-4.132498,-6.676207,-0.492515,-4.7247634,-2.0591028,-0.87298924,2.6193988,-0.050588638,-2.8459234,1.6998761,1.6465266,1.5811031,-1.8501606,2.4468176,-3.06132,0.29708767,-4.4445395,-2.9893613,2.73312,-0.20567606,2.0442014,-0.9705833,2.2164192,-1.2521831,1.0336114,-1.1198672,-5.1514,0.32199165,-1.068722,6.93444,0.6789089,seen live
2.5332367,-1.945696,6.110312,6.1537924,1.7652655,-2.506854,-0.5866572,4.747663,-3.456599,-0.29179174,0.9757307,2.072387,7.35311,-3.2287874,-2.654232,2.6724527,-2.1153686,-6.2238116,5.6460423,0.76219195,6.4327974,-0.4047154,-5.3893533,7.325127,7.4210596,-1.978382,2.5318105,-4.540044,9.208528,-3.6839132,0.3737046,-7.607384,grunge
0.33505726,-2.1651678,-5.928944,-1.5520384,-2.9238706,-7.4009266,-1.8719153,-6.5996404,-0.0021139127,-0.6382325,-5.6804385,-2.1528337,2.6515632,-1.1143012,-1.0082784,-0.009102169,1.7640994,-5.855484,-3.6104336,2.735611,-1.5871341,-3.90781,-3.4957192,-0.74644375,-0.032951526,1.227665,6.4488945,-4.271526,-0.45777693,3.2608738,8.912329,-5.744264,pearl jam
-0.90411085,-0.21033637,4.522888,2.3297482,-4.3542686,2.2974384,-0.9810292,-2.7993262,-1.9437182,-1.4076709,0.55707616,-3.0541475,4.7097754,3.4771807,-2.8761768,2.9529827,3.0265346,-2.1176543,0.69867474,-0.76776206,-4.3299165,4.148715,-3.7083578,-6.946646,4.896045,-4.334441,11.628195,2.625161,5.99979,1.9399188,-0.28519046,-4.047701,90s
7.7628407,-0.55567014,-2.0687022,5.2094846,-0.90462685,-5.798277,2.0652068,-5.797055,3.503549,1.6327783,1.8968782,-5.143263,4.336883,-4.0138307,0.821223,2.463147,-1.6039039,-3.767926,7.2102547,-2.3118913,3.5664043,-6.1944046,-0.25167018,-2.4231896,-2.860197,-0.907479,8.555753,1.1522224,-0.5713829,-4.230014,3.7979965,-4.469212,seattle
4.751754,-1.9803215,-3.783425,1.2189537,-5.0740333,0.3089802,-0.90069884,7.993565,-7.422626,-0.59848744,-0.79964054,1.6963096,4.0578556,4.713304,3.7743435,-2.6502414,1.2228379,-2.4560266,-3.096986,-0.60070807,-2.185962,2.695847,-4.0199027,-5.5668015,-0.59805065,-1.872332,-0.96288586,-1.6370922,-9.127559,0.47164047,-0.2567549,-6.876629,subelamusica
-5.304814,-4.370983,3.4568806,-1.4582576,1.6169794,-4.7525597,-1.706816,-3.9787762,-1.7237507,-0.9395293,6.384704,-3.9637623,1.3158514,1.8516568,-2.6549163,9.511798,3.1093187,1.9597198,3.8196764,3.6462147,-0.4206752,3.8045404,-1.7268697,0.93299186,4.646968,1.1377128,4.389767,-3.0552216,-6.168433,4.950233,-4.0782404,2.3469384,1994
2.6920474,0.32498366,-6.869728,-5.4933863,-2.8826318,2.1860747,-3.9100103,3.8232746,-3.985126,7.6099114,-2.6524613,-1.51948,-0.9431607,-2.3993824,-0.5198179,-1.6221958,5.1623254,0.11741238,-0.90629655,0.061667208,2.5101216,-0.33492765,-5.1461415,1.3071223,-2.5426042,1.2907358,-1.4820436,-1.8513659,-2.6685085,4.2550573,0.51571065,-6.2182693,excellent lyrics
-6.6415243,-3.4794059,-9.00989,-5.584328,-0.3928154,-7.7570953,1.3046492,2.5602357,-2.100916,-1.7542647,2.144499,0.43278706,1.0611333,-6.041031,-1.6019063,1.3857355,2.6775346,-2.0488749,7.2778444,-0.7546559,-2.796647,-2.3862236,4.2971506,-0.37668833,1.8423916,3.9987423,3.7193844,-2.9604437,-2.7682855,2.8284411,0.16292904,-5.0427437,good beat
1.1858933,4.7704353,-4.5201306,1.684104,-6.2109046,-1.5168968,-0.718462,1.0864401,-7.0979195,-2.9277031,3.826658,-2.4072976,-2.0281878,-3.178824,-5.8240404,2.6631367,-5.148213,2.02891,4.1050563,2.77186,2.8459451,-3.337061,-1.5625904,-2.2203877,4.5654497,4.4380026,0.64759046,-5.677584,4.5080757,3.0301266,3.127785,-4.3893666,90s hard rock
1.8775392,2.6769366,-1.0175306,-4.878916,-3.1316302,-5.6914167,-0.8021428,0.61781555,-3.9751961,-5.116253,4.557571,-5.2690153,-1.1926898,2.4617732,3.234912,4.765109,1.7321098,-0.50850904,0.8883522,3.2289634,4.471518,-3.0232573,-2.4910338,4.418261,0.045736164,4.900988,-2.0908961,4.588055,-8.772877,0.46141514,1.5575572,-4.6074715,alternative poprock
0.8994759,3.6239593,3.1688573,-4.4183254,0.6228351,-7.57403,-0.04533474,-3.3838441,5.89138,-4.914075,5.201147,-5.344254,8.493285,-5.1506095,-4.942361,4.827348,-0.5444739,2.1323216,-0.7551066,-0.27771083,1.4505241,3.650112,-4.8757133,-0.014705019,3.0916271,-1.3886347,2.4462564,-6.932852,1.297741,0.6641222,-0.42493042,-6.2101545,90s rock
0.23676509,3.1474721,-3.5069206,-0.8229359,-0.7947719,-3.33985,0.52459574,-6.339766,-4.1073437,-0.57837856,3.7084653,-3.8018293,1.2578182,-2.6244195,-4.941388,1.5542965,-2.0129237,-2.3049695,-1.8237506,-0.94608337,4.5693264,-1.9921055,1.0250642,-0.9649497,-1.4206792,-0.910988,1.0011694,-4.106869,6.1674614,8.907108,-0.725066,-1.3165791,pj
-2.6650846,-2.7243404,-2.2238224,8.615163,-1.8437237,-2.2708104,-2.6720724,-0.45537597,-7.0153317,-5.1073174,2.931295,0.031883735,1.3540235,0.06391068,-3.8385944,-3.5609567,0.9240307,2.0872486,2.2184017,-2.5293245,0.53416926,-0.77518386,-2.3687007,-1.4145104,0.2306927,2.4411697,1.5317383,-9.76353,1.7583773,-4.138411,-4.6203327,-10.416366,solos increibles
